number,value,datetime_start,datetime_complete,duration,params_colsample_bylevel,params_colsample_bynode,params_colsample_bytree,params_gamma,params_learning_rate,params_max_delta_step,params_max_depth,params_min_child_weight,params_n_estimators,params_reg_alpha,params_reg_lambda,params_scale_pos_weight,params_subsample,user_attrs_best_iteration,user_attrs_std_logloss,state
173,0.6592327159025496,2025-12-10 15:49:12.833936,2025-12-10 15:49:16.806943,0 days 00:00:03.973007,0.5435374022750076,0.8153547793634749,0.7153336933263232,1.286157666267921,0.013237366274909236,10,10,52,3770,12.227719347592817,0.0014909676151085504,1.0298700386178508,0.710773670188868,617,0.005514275234871201,COMPLETE
174,0.6594792451390439,2025-12-10 15:49:16.808954,2025-12-10 15:49:19.914926,0 days 00:00:03.105972,0.4021136399792766,0.8628778051433379,0.732329088273638,2.258204106614474,0.009933251475633223,10,10,41,3973,2.0417722253739576,0.0008048576182155173,1.0175343656670333,0.7239922449824696,408,0.005591812917629808,COMPLETE
175,0.658733234232665,2025-12-10 15:49:19.916938,2025-12-10 15:49:23.179791,0 days 00:00:03.262853,0.46955181685937225,0.838737910431681,0.6818763886003789,1.1243707516502688,0.011399452262999295,10,10,38,3723,4.729406426863159,0.0004018724845234586,1.0065051388486832,0.6855437923116457,404,0.005146528485969998,COMPLETE
176,0.6661375552935171,2025-12-10 15:49:23.181794,2025-12-10 15:49:27.316779,0 days 00:00:04.134985,0.5320292822306487,0.835106341068073,0.680967935675392,1.535136899259153,0.008248734775877616,10,10,37,3688,3.7569253198544152,0.0004808545912732754,1.2984266288967345,0.6881250635274544,481,0.0053466362298634,COMPLETE
177,0.6594155005526543,2025-12-10 15:49:27.318782,2025-12-10 15:49:30.776011,0 days 00:00:03.457229,0.46575505815817825,0.8152161585377967,0.6860328788599382,1.1015823141813645,0.011464049453406119,10,10,44,3753,7.242124058274774,0.0006922163924077184,0.9999759355426718,0.6744438458517144,483,0.005045084264012594,COMPLETE
178,0.6600058419724326,2025-12-10 15:49:30.778013,2025-12-10 15:49:33.742070,0 days 00:00:02.964057,0.5607671440782763,0.8414402836208578,0.6946026329724717,5.2717639226481925,0.009595046226072572,10,10,49,3816,5.380706440660583,0.0011921049071887577,1.0418388905955775,0.7031274848422263,562,0.004282451548621537,COMPLETE
179,0.6591820640903416,2025-12-10 15:49:33.744070,2025-12-10 15:49:36.913443,0 days 00:00:03.169373,0.5198681012139669,0.8279052414079966,0.6697717706638564,1.771668765339459,0.011877261733963437,10,11,39,3897,3.653459927061892,0.00035476716338744845,1.0207012845493084,0.7191999565551305,384,0.004930123991402133,COMPLETE
180,0.6589457559937981,2025-12-10 15:49:36.915446,2025-12-10 15:49:40.741969,0 days 00:00:03.826523,0.4858809735226999,0.8504342125007779,0.7048161225133386,2.124940254004348,0.010912511348528251,10,11,57,3886,9.604254711219555,0.0027029695046991518,1.007477235640263,0.6948561790751939,612,0.00510736747938886,COMPLETE
181,0.6586849007826514,2025-12-10 15:49:40.743969,2025-12-10 15:49:45.545635,0 days 00:00:04.801666,0.5041327828071323,0.857396823465778,0.7431616485538928,2.460618649480629,0.010574442284585815,10,11,61,3985,11.247115090714686,0.0032914495322349316,1.007932899456568,0.6939605092186865,865,0.005818163248735749,COMPLETE
182,0.6593465498687074,2025-12-10 15:49:45.547638,2025-12-10 15:49:48.456716,0 days 00:00:02.909078,0.5013127558159468,0.8626510036655864,0.7656239738128069,2.47451155927541,0.012575991427129134,10,11,61,3775,2.979740678615161,0.001760655626928207,1.029727800791829,0.6825422191187045,373,0.0050352033152883295,COMPLETE
183,0.6594863425577154,2025-12-10 15:49:48.458461,2025-12-10 15:49:54.710571,0 days 00:00:06.252110,0.4701620568635572,0.799365070983136,0.746926325195463,2.7550668798128894,0.010878442412172132,9,10,54,3674,13.698758989724839,0.00296037560945853,1.0112768312477063,0.7071526941776338,700,0.004665443808907499,COMPLETE
184,0.6597094099014769,2025-12-10 15:49:54.714342,2025-12-10 15:50:03.208248,0 days 00:00:08.493906,0.509365169075192,0.823414422187656,0.6764551958875755,1.445627759215098,0.008712350664396247,10,10,45,3923,25.468123649906307,0.0038923888376286215,0.997355640055475,0.6626951517514706,1699,0.004516811926548094,COMPLETE
185,0.6589104193660752,2025-12-10 15:50:03.210251,2025-12-10 15:50:06.397477,0 days 00:00:03.187226,0.484072703898924,0.8532754162204698,0.698568616215458,1.8438405499517936,0.013466630443397428,10,11,41,3831,2.3309896196242863,0.0035150088291771345,1.0214927983861024,0.7291728614299683,322,0.004733920976131151,COMPLETE
186,0.6586517523491396,2025-12-10 15:50:06.401501,2025-12-10 15:50:09.865571,0 days 00:00:03.464070,0.457992653324882,0.8564225148104959,0.7333109055544984,1.8815229941038205,0.013465300948670947,10,11,36,3981,2.122136254123363,0.0019008005709756307,0.9891576430952739,0.7144885434617966,324,0.005937164823603946,COMPLETE
187,0.658429436983192,2025-12-10 15:50:09.867575,2025-12-10 15:50:13.054592,0 days 00:00:03.187017,0.4593712586591507,0.8586344230190772,0.728921482489713,2.365246348521354,0.009858481002964794,10,11,36,3970,0.7804975503914497,0.00199323753019624,0.9820311608594658,0.6552966592276025,376,0.0047495111970628405,COMPLETE
188,0.6591209551880939,2025-12-10 15:50:13.056597,2025-12-10 15:50:16.688994,0 days 00:00:03.632397,0.4544664502769669,0.8755971004138036,0.7386391497289142,5.831409971534795,0.010487942131663682,10,11,34,3999,1.5608113297854085,0.0019794033580947286,0.9827202695109599,0.6555243804448831,846,0.004852766570635703,COMPLETE
189,0.6584922696218359,2025-12-10 15:50:16.690997,2025-12-10 15:50:19.872982,0 days 00:00:03.181985,0.45666835851516735,0.8673834462163784,0.7961176060385788,2.474393796941033,0.009816661255534915,10,11,37,3999,0.7661537187892651,0.0013687900494464657,0.9907016771389276,0.6759797295514228,395,0.004742294635236287,COMPLETE
190,0.6590206252748141,2025-12-10 15:50:19.874984,2025-12-10 15:50:22.709568,0 days 00:00:02.834584,0.43358534489810735,0.8658063255000449,0.8702273390246394,2.3995510339699044,0.009834953292452039,10,11,37,3983,0.7862486584840801,0.001459485057586888,0.9912284325956731,0.6744200144970894,337,0.004777821379707298,COMPLETE
191,0.6603874020120071,2025-12-10 15:50:22.711578,2025-12-10 15:50:27.735431,0 days 00:00:05.023853,0.456391877963316,0.8546492034329864,0.7311514624123802,2.8454233060254652,0.00915116288396222,10,11,31,3911,21.46962690023046,0.0010624406323163742,0.9778245751133074,0.689646568492465,1088,0.003908205861085418,COMPLETE
192,0.6592000896286254,2025-12-10 15:50:27.737433,2025-12-10 15:50:32.042460,0 days 00:00:04.305027,0.47934242873908195,0.8737809027451877,0.7834400626977924,2.1950348003618587,0.007611816116041893,10,12,38,3848,1.2963367050420362,0.0006332913726773631,0.9980520703062914,0.6290858994082591,480,0.0050581613750535735,COMPLETE
193,0.6587946368545076,2025-12-10 15:50:32.044464,2025-12-10 15:50:36.202025,0 days 00:00:04.157561,0.47277655524211876,0.8362942610051176,0.8049665125049001,2.737408056088934,0.010992213783619226,10,11,35,3984,5.362503523734373,0.002171248663472368,0.9885284221874249,0.6997618778838077,395,0.004398318519769003,COMPLETE
194,0.6594717940031423,2025-12-10 15:50:36.203781,2025-12-10 15:50:40.628258,0 days 00:00:04.424477,0.4729031350381316,0.836116028897225,0.8301783950214817,2.497568018243893,0.011150882029593185,10,11,35,3952,2.4139154251421115,0.002114315263478231,0.9874521758884293,0.6988093448305179,382,0.005356439028426382,COMPLETE
195,0.6589021591868015,2025-12-10 15:50:40.630271,2025-12-10 15:50:45.788201,0 days 00:00:05.157930,0.4474910531413575,0.8597135016639769,0.7701849383695917,3.481873655877482,0.009545639562987618,10,11,41,3993,4.463899645556952,0.00045181746137986804,1.0035984391503054,0.7120399130034398,534,0.004861684258341932,COMPLETE
196,0.6587966110909627,2025-12-10 15:50:45.790214,2025-12-10 15:50:50.657437,0 days 00:00:04.867223,0.42879231653685246,0.8357223494522465,0.8040977979716512,2.719357406097904,0.00834586366244195,10,11,37,3882,6.0161592701306645,0.0011585197701246687,1.0098393806881307,0.666516983264602,539,0.004673616906384293,COMPLETE
197,0.6590654231421679,2025-12-10 15:50:50.661189,2025-12-10 15:50:56.452040,0 days 00:00:05.790851,0.46166325783931605,0.8467378408853243,0.8010770357160921,2.899374348395991,0.010133059747590876,9,11,27,3726,6.38617429927369,0.0018529565377121279,1.0047710601991537,0.6545971256121155,481,0.00515507078211262,COMPLETE
198,0.6584517603028041,2025-12-10 15:50:56.454042,2025-12-10 15:51:02.399267,0 days 00:00:05.945225,0.4310513005013209,0.8354758148371914,0.8004657843715,2.5879060981137654,0.006253959593818787,10,12,37,3918,8.048512863858166,0.0001954049811425122,0.9892767357056176,0.6706563916771021,893,0.005266656075940395,COMPLETE
199,0.658702003127732,2025-12-10 15:51:02.402273,2025-12-10 15:51:09.203455,0 days 00:00:06.801182,0.42492720123056654,0.8386720804388851,0.8257494645137604,2.534426185943228,0.006028169888546029,10,11,30,3999,7.735070566036206,0.00012288910680632688,0.979557802784816,0.6434699104790411,984,0.005072106038053822,COMPLETE
200,0.6589672935055754,2025-12-10 15:51:09.203455,2025-12-10 15:51:16.558531,0 days 00:00:07.355076,0.42187693057014386,0.8346414585079512,0.7952298426396798,2.7354430357956785,0.007039547117915448,10,12,31,3914,9.857167530480856,0.00013393003273344233,0.9751580033560405,0.6381448542988569,1273,0.005288580936329479,COMPLETE
201,0.6588148846432061,2025-12-10 15:51:16.560533,2025-12-10 15:51:23.174814,0 days 00:00:06.614281,0.4012291218239201,0.8503828292345024,0.8125236040794994,2.555125739779628,0.005706573438844775,10,12,25,3985,8.000938587096353,0.0001030152553806098,0.9866059624190335,0.6663792472838342,971,0.005289543338550396,COMPLETE
202,0.65928116070613,2025-12-10 15:51:23.174814,2025-12-10 15:51:28.306838,0 days 00:00:05.132024,0.40621246759793384,0.8552983082450413,0.8536636180762693,3.0663702584496813,0.006498447392644823,10,12,25,3992,5.5299060218803255,0.00011402188223688654,0.9830134915288381,0.6419980673568617,661,0.004789515543810753,COMPLETE
203,0.658982419773223,2025-12-10 15:51:28.308849,2025-12-10 15:51:41.756154,0 days 00:00:13.447305,0.4269784313089267,0.8668985847466535,0.8072241908444968,2.5523863998562266,0.005333353416070672,10,12,32,3899,14.284326496703082,0.000175148930244966,0.9919217769846922,0.660881925340166,1595,0.005057540606565778,COMPLETE
204,0.6589502478443872,2025-12-10 15:51:41.758153,2025-12-10 15:51:51.154820,0 days 00:00:09.396667,0.4436811273903895,0.8421079100493314,0.8078534022311356,1.973913918893449,0.00592873601183411,10,12,19,3792,7.912567240024058,0.00010072910275946435,0.9770320446981012,0.6686466987702301,986,0.006148007852963354,COMPLETE
205,0.6586678651808315,2025-12-10 15:51:51.156834,2025-12-10 15:52:01.410739,0 days 00:00:10.253905,0.41733179030596174,0.8821603417729138,0.8259121013178595,3.3419341491471592,0.005793801135401581,10,11,28,3987,11.763640649645788,0.00022626626360843166,0.9935775735989973,0.6215028201449294,1700,0.005289279961432089,COMPLETE
206,0.6589215241955325,2025-12-10 15:52:01.412742,2025-12-10 15:52:09.838027,0 days 00:00:08.425285,0.41082804599249956,0.8295220056986424,0.8208908644820769,2.6666054297143478,0.004780505899141719,10,11,23,4000,10.201144560365373,0.0002218458365360785,0.9595982607028993,0.6236644666496852,1365,0.004968877660158862,COMPLETE
207,0.658662939952577,2025-12-10 15:52:09.840029,2025-12-10 15:52:16.071747,0 days 00:00:06.231718,0.4250940184163111,0.8823283370614194,0.8337412740820115,2.2808280641299263,0.0063407126200116124,10,11,30,3919,7.034565583058294,0.00018330739524744332,0.993523364491775,0.6059730792024971,906,0.005219614976354086,COMPLETE
208,0.6588531975224369,2025-12-10 15:52:16.073756,2025-12-10 15:52:22.046590,0 days 00:00:05.972834,0.4244134601395018,0.8800324176226485,0.8411867886651616,3.434899799737411,0.00593733977089306,10,11,28,3911,8.388390715105892,0.00014772212867732125,0.9927726827945257,0.5940315562407563,1086,0.005263718510479082,COMPLETE
209,0.6592057121483208,2025-12-10 15:52:22.046590,2025-12-10 15:52:27.238784,0 days 00:00:05.192194,0.4015175616912081,0.8851250740048583,0.8231896596487238,3.043975931295306,0.006277261432636976,9,11,36,3832,5.403606762118929,0.00029520521707107107,0.9771002424814569,0.6428350089554952,876,0.00522130295637117,COMPLETE
210,0.6589192045369195,2025-12-10 15:52:27.240786,2025-12-10 15:52:33.692795,0 days 00:00:06.452009,0.4369628911718501,0.8560435824064754,0.8144089239889517,2.3622313178925727,0.007264604351066325,10,12,35,3871,12.549475071065752,0.00018753671809966044,0.9900960304876645,0.5961700503917856,1213,0.005139188926398061,COMPLETE
211,0.6588724413877838,2025-12-10 15:52:33.692795,2025-12-10 15:52:40.342817,0 days 00:00:06.650022,0.41585928965583546,0.8464603817592831,0.8330858090069583,2.1490994702892907,0.005194748741328318,10,11,27,3938,6.973894430411495,0.00020762456953333765,1.000926624900774,0.6200618034919524,906,0.004949457931288779,COMPLETE
212,0.6594632691994621,2025-12-10 15:52:40.346423,2025-12-10 15:52:44.247245,0 days 00:00:03.900822,0.4248324822992009,0.8673003392208041,0.7887387983562919,2.565729764736701,0.006578949313960496,10,11,31,3786,0.5424740554235759,0.0001278634827722893,1.0119208459674447,0.6671677039875102,487,0.005188955806422607,COMPLETE
213,0.6628937907305387,2025-12-10 15:52:44.249247,2025-12-10 15:52:57.785589,0 days 00:00:13.536342,0.44759877188027475,0.8884141943044681,0.7833116220962749,10.491305467325896,0.006215916001199413,10,11,29,4000,18.731203214847888,0.00025411141263275225,0.9854969527412372,0.6135260933037046,3386,0.003174464360989698,COMPLETE
214,0.6588813463558789,2025-12-10 15:52:57.787602,2025-12-10 15:53:06.558796,0 days 00:00:08.771194,0.41180467674227283,0.8354313317850572,0.756283027256856,2.360404096306798,0.005506895286698859,10,12,21,3921,8.726359881354917,0.0001655798630559304,0.9720052106308662,0.6769297897423574,909,0.004640073819276354,COMPLETE
215,0.6587121560114448,2025-12-10 15:53:06.560804,2025-12-10 15:53:12.558584,0 days 00:00:05.997780,0.45408929239328477,0.8555290427262774,0.8403694768421436,2.9092179196252093,0.005509689523844483,10,11,38,3887,4.757484140827669,0.0002649321352714576,0.9990590141709144,0.6832491254338553,798,0.004929411384174397,COMPLETE
216,0.662316865019435,2025-12-10 15:53:12.560589,2025-12-10 15:53:17.807491,0 days 00:00:05.246902,0.4360082490623397,0.8601889754005101,0.8392777271309709,3.2969546150391293,0.005840361053797297,9,11,37,3859,3.9297222212889262,0.00013387941112536506,1.1974048010514209,0.6053150971361888,761,0.0054887218007659425,COMPLETE
217,0.6590042260981962,2025-12-10 15:53:17.809235,2025-12-10 15:53:22.720086,0 days 00:00:04.910851,0.46155596990128067,0.8760330473133529,0.8164975912601268,2.7683344779604337,0.006891884337537926,10,11,34,3776,5.18354458137169,0.00033514093165585136,1.010384155654991,0.6329091072952583,671,0.004888233225308232,COMPLETE
218,0.6588003502011307,2025-12-10 15:53:22.722091,2025-12-10 15:53:28.375253,0 days 00:00:05.653162,0.44991796740253964,0.8461496003699963,0.8543147476079804,2.9457712903685533,0.005549552750726856,10,11,39,3929,6.104158521755395,0.00024201394633591934,0.998022679450933,0.6496336329637894,855,0.005040867217165219,COMPLETE
219,0.6590209990378286,2025-12-10 15:53:28.377255,2025-12-10 15:53:36.443486,0 days 00:00:08.066231,0.45226648221218224,0.8500601840038567,0.8717723306140608,3.068248242355806,0.00451410617057865,10,11,39,3935,6.242613531847615,0.00010062108497682939,0.9983197628253886,0.6484844757086926,1176,0.00512728400825779,COMPLETE
220,0.661442029767238,2025-12-10 15:53:36.445236,2025-12-10 15:53:52.363155,0 days 00:00:15.917919,0.43003650127924387,0.8423135378159791,0.8689393303861432,2.9509276881768085,0.005622589842588111,10,11,33,3852,30.443446218185393,0.0002272099251419517,0.9539056282824585,0.577026664986774,3848,0.0036954198792923517,COMPLETE
221,0.6587876047664374,2025-12-10 15:53:52.365160,2025-12-10 15:54:02.770861,0 days 00:00:10.405701,0.4690281952385524,0.8285887497616737,0.8504093563247989,2.565805049217072,0.005104232710118165,10,11,38,3989,11.888058727163765,0.00028220209967236065,1.0009658677239612,0.6559575136239614,1499,0.0053855778045197155,COMPLETE
222,0.6590022707347706,2025-12-10 15:54:02.772863,2025-12-10 15:54:11.717794,0 days 00:00:08.944931,0.46894760306540434,0.8297674117724487,0.8522985524273446,2.706231465273469,0.004881158731152732,10,11,41,3995,10.593910184619551,0.0001811832103422987,0.9909247542318831,0.6507838095517479,1371,0.004894161568773668,COMPLETE
223,0.6587653116569975,2025-12-10 15:54:11.719538,2025-12-10 15:54:24.339815,0 days 00:00:12.620277,0.44241546453858954,0.8539667159168645,0.8487391716739806,2.3511644446922983,0.0051758937734614,10,11,36,3925,17.24110851955674,0.00027620049357256356,1.0017419037121227,0.6600802636357678,2546,0.005092689538334268,COMPLETE
224,0.6587689661085312,2025-12-10 15:54:24.341818,2025-12-10 15:54:36.684553,0 days 00:00:12.342735,0.44425856615401305,0.8517539437314527,0.8871034361445594,2.387279194039796,0.005038048550727521,10,11,36,3922,16.184472659463186,0.00023643395029247682,1.0008872998261764,0.6562852601621423,2393,0.005260215095215125,COMPLETE
225,0.6602664587554289,2025-12-10 15:54:36.686559,2025-12-10 15:54:55.376765,0 days 00:00:18.690206,0.4449200244755166,0.8611493903330405,0.893305153090974,2.0330561707204664,0.0050869959488685865,10,11,36,3889,30.06757832783497,0.00036506667154791194,1.0021396986162956,0.6577715543057387,3882,0.004319394289613913,COMPLETE
226,0.6587284018891709,2025-12-10 15:54:55.378768,2025-12-10 15:55:06.417820,0 days 00:00:11.039052,0.4579611260038945,0.8367825670654978,0.8341387120847977,3.2980773228566282,0.004182542589647379,10,11,36,3733,14.554818259660797,0.0002032393004428499,1.0098382201553617,0.6842251721061343,2127,0.0051471149718086235,COMPLETE
227,0.6592036593924343,2025-12-10 15:55:06.419563,2025-12-10 15:55:15.448059,0 days 00:00:09.028496,0.4549048137068826,0.8305887915831034,0.9308302598023406,3.9384146041994907,0.004417621827973217,10,11,31,3732,14.646573863532847,0.00026892451242440274,1.011645976107584,0.6847623747319899,1858,0.004735784729046228,COMPLETE
228,0.6596673309644501,2025-12-10 15:55:15.450062,2025-12-10 15:55:24.794197,0 days 00:00:09.344135,0.44288762293256956,0.8701107702978803,0.8844096305540158,3.43076907434886,0.005128031845239371,10,11,37,3820,18.5064862579517,0.0002499262414107948,0.9780285854252635,0.6478963113912405,2098,0.0045775197160788815,COMPLETE
229,0.6589053227192705,2025-12-10 15:55:24.798202,2025-12-10 15:55:37.441644,0 days 00:00:12.643442,0.46496089260358175,0.8379654583243881,0.85094105173171,3.679277088346259,0.004170715687521298,10,11,33,3920,14.542991558317869,0.0001596631140918733,0.996437580348085,0.6324029238409418,2800,0.005003594608064385,COMPLETE
230,0.6646081921705034,2025-12-10 15:55:37.443647,2025-12-10 15:55:46.268122,0 days 00:00:08.824475,0.43313328361801834,0.8271225911676323,0.831217611900165,3.166524265096614,0.0047369320050071745,9,11,39,3730,11.04593881497114,0.00023468603430165834,0.8040967414542314,0.6782261115036743,1840,0.004663885384221931,COMPLETE
231,0.6588185492039559,2025-12-10 15:55:46.270126,2025-12-10 15:55:58.220130,0 days 00:00:11.950004,0.47705000071063486,0.846295743365276,0.8470866377036931,2.3833212820398693,0.005450578041925845,10,11,35,3869,16.311344376423303,0.0004010110390116346,1.003866284552046,0.6621319425795679,1736,0.005154695605970829,COMPLETE
232,0.6593389884097889,2025-12-10 15:55:58.222135,2025-12-10 15:56:09.861188,0 days 00:00:11.639053,0.491985290364916,0.855782097195752,0.8374783976782477,2.82803715286222,0.00631760555169613,10,11,40,3932,22.27174029282927,0.0002966167800598694,1.0093701075502843,0.6881237464582959,2578,0.004752804278714998,COMPLETE
233,0.6587101226688501,2025-12-10 15:56:09.863202,2025-12-10 15:56:19.884465,0 days 00:00:10.021263,0.4561560086191449,0.8423414426078593,0.8578137563373546,2.4199893120408618,0.0035580962251170038,10,11,38,3820,6.989600844317586,0.00019047848354777973,0.9935359236165135,0.6951508524559312,1437,0.005180083807853666,COMPLETE
234,0.6587500280514268,2025-12-10 15:56:19.886468,2025-12-10 15:56:33.570035,0 days 00:00:13.683567,0.45706926617755606,0.840163297136415,0.8601790898298106,2.4074607371670846,0.003372509067606775,10,11,36,3782,7.422281672438432,0.0001990335258367445,0.9845488538829935,0.6756641451785041,1649,0.0055238718926451545,COMPLETE
235,0.6587672573499721,2025-12-10 15:56:33.572037,2025-12-10 15:56:45.266744,0 days 00:00:11.694707,0.4602623278287717,0.8236702042006461,0.7994830875936844,2.4470500280459255,0.003431033863243239,10,11,29,3762,8.284073934353412,0.000211338140842138,0.9822072122786728,0.6804946335916516,1679,0.005136962059264113,COMPLETE
236,0.6588041565718665,2025-12-10 15:56:45.270763,2025-12-10 15:56:56.891192,0 days 00:00:11.620429,0.4626442764003158,0.8225801880851814,0.8642302120697116,2.322577508101425,0.0046224927150475825,10,11,30,3681,8.808926671812351,0.000164173678737208,0.9684184114411981,0.6935646595218845,1283,0.0054331877536758985,COMPLETE
237,0.6589807708880847,2025-12-10 15:56:56.893003,2025-12-10 15:57:08.186220,0 days 00:00:11.293217,0.45775701744812153,0.8121404076595866,0.8282890024835645,1.9288995956550485,0.0034335699468906696,10,11,28,3777,11.028581150467542,0.00017016193708643818,0.9830873156033857,0.6909195814202117,1567,0.004872325627001386,COMPLETE
238,0.6588589867299947,2025-12-10 15:57:08.186220,2025-12-10 15:57:19.094009,0 days 00:00:10.907789,0.4726297491390573,0.868119443321278,0.8425204493639459,2.475107863406436,0.0033781213438256654,10,11,32,3997,8.177591335056679,0.00019925995578358465,0.9784594897595883,0.6775375937798163,1582,0.0053460088090957775,COMPLETE
239,0.6587537121140221,2025-12-10 15:57:19.095753,2025-12-10 15:57:27.260650,0 days 00:00:08.164897,0.4352546787953702,0.8885331043426996,0.8798524233581213,2.2189956440370966,0.003875978548743486,10,11,34,3796,4.373993113748302,0.000279634666940324,0.9693233416065805,0.682272889424569,1062,0.004823644013106061,COMPLETE
240,0.6634584099532821,2025-12-10 15:57:27.262652,2025-12-10 15:57:43.277340,0 days 00:00:16.014688,0.439946324616166,0.8993592563258579,0.8820405180325804,2.043000232288463,0.0032242348501511217,9,11,34,3727,39.4278382439602,0.00033499324070221,0.9644088863004813,0.6765395494705779,3722,0.0031356219593503916,COMPLETE
241,0.6589099291075421,2025-12-10 15:57:43.279346,2025-12-10 15:57:51.773470,0 days 00:00:08.494124,0.4194491440708749,0.8893896304673241,0.8916374312358996,2.339634612275427,0.004078062401682876,10,11,35,3796,4.622742256617844,0.00013944890613855023,0.9892907532133484,0.6847502876565275,1026,0.0049120501520499415,COMPLETE
242,0.6591378287929592,2025-12-10 15:57:51.775483,2025-12-10 15:58:02.137866,0 days 00:00:10.362383,0.4537742802492125,0.8785412704995313,0.8221446360462118,2.5340508790858314,0.0036213096175283913,10,11,29,3825,3.797131289545601,0.0002816550566391177,0.97220629598889,0.7007646162164949,1085,0.00532875437753091,COMPLETE
243,0.6590740832322907,2025-12-10 15:58:02.139869,2025-12-10 15:58:10.019431,0 days 00:00:07.879562,0.4675478654326204,0.8599866529952557,0.8770027857991327,1.7028106974063366,0.0037281396974073156,10,11,36,3685,3.108860101199908,0.00022464942829179179,0.9911751710431266,0.6692870618378194,924,0.004668404140782298,COMPLETE
244,0.6586004468777469,2025-12-10 15:58:10.019431,2025-12-10 15:58:26.256444,0 days 00:00:16.237013,0.4398442546341895,0.8231461944673539,0.8606454130491583,2.150534193573954,0.003001118103576086,10,11,32,3808,12.26918878726473,0.00018328966811868638,0.9788078063947337,0.6941995087719172,2738,0.005491062016677314,COMPLETE
245,0.6587438823250567,2025-12-10 15:58:26.261953,2025-12-10 15:58:41.537382,0 days 00:00:15.275429,0.43940515964012083,0.8070340186730082,0.8623479822376063,2.2489890719605,0.0032135859767103356,10,11,32,3627,13.011219695394649,0.0001891737725371133,0.9567424765520335,0.6813009682122465,2435,0.005297731647633595,COMPLETE
246,0.6593404254347789,2025-12-10 15:58:41.539385,2025-12-10 15:59:00.686587,0 days 00:00:19.147202,0.43642918731315145,0.8091970740390899,0.8625338906495589,2.1906102715269427,0.0030471879504619568,10,11,31,3772,16.54310169605579,0.00019394318353431095,0.947975888364942,0.6854014907431784,3163,0.004788015539968852,COMPLETE
247,0.6589047416962105,2025-12-10 15:59:00.694353,2025-12-10 15:59:13.552868,0 days 00:00:12.858515,0.41854294536737907,0.8229911853756524,0.897392449848702,2.0514145610423906,0.0039159897098091844,10,11,27,3823,11.672677276496087,0.00014520364337614026,0.9587916055568445,0.6601929839843205,1833,0.005175778013284932,COMPLETE
248,0.6586116355048899,2025-12-10 15:59:13.554871,2025-12-10 15:59:24.957879,0 days 00:00:11.403008,0.442667396541158,0.6090369932991407,0.865605026987167,1.8352645399734677,0.003308266982150098,10,11,33,3735,7.548775919285707,0.00028329833725860307,0.9614314850074271,0.6725033518059966,1756,0.005000270239343105,COMPLETE
249,0.6590910628233778,2025-12-10 15:59:24.959882,2025-12-10 15:59:35.396620,0 days 00:00:10.436738,0.44344828892000626,0.5588907262467105,0.8642177321283134,1.7941128940143323,0.00329332512041961,10,11,32,3639,7.042472368130577,0.0004384290524534163,0.9418538844108746,0.6737919285351361,1561,0.004915891027069367,COMPLETE
250,0.65893661608961,2025-12-10 15:59:35.398623,2025-12-10 15:59:47.931745,0 days 00:00:12.533122,0.42789863221538627,0.500653226402345,0.8772503491531183,1.735869841745422,0.0030351079488100557,10,11,33,3724,8.806364632625368,0.0001981740896649292,0.9627789357699421,0.692492698593766,1970,0.004845689099634835,COMPLETE
251,0.6592844775293069,2025-12-10 15:59:47.933753,2025-12-10 16:00:02.256814,0 days 00:00:14.323061,0.45103186352375924,0.6390054342276916,0.9137037935509317,2.2697812111370115,0.0035948811696741,9,11,28,3824,15.731488697177447,0.00013381662929212455,0.9674045611012374,0.6805504481552521,2201,0.004663037542768751,COMPLETE
252,0.6589092346787969,2025-12-10 16:00:02.258818,2025-12-10 16:00:13.174696,0 days 00:00:10.915878,0.43933696692451224,0.5623346464670365,0.8605981849525474,2.29322516785796,0.0038521881549152632,10,11,30,3763,7.828290699448716,0.0003097965576471142,0.9538414933364524,0.67264117093194,1781,0.005323198783116208,COMPLETE
253,0.6696392742925729,2025-12-10 16:00:13.176698,2025-12-10 16:00:16.599130,0 days 00:00:03.422432,0.41624162966906403,0.6817657021895105,0.7167223394536016,1.6440326516784178,0.003288683952588763,10,12,34,639,23.743787073314284,0.00017962315278953941,0.9731604880741268,0.6942333532541157,638,0.0015142261539379963,COMPLETE
254,0.6587330611434082,2025-12-10 16:00:16.601134,2025-12-10 16:00:28.807996,0 days 00:00:12.206862,0.45624656878694597,0.8818430298184238,0.8436447744902799,1.950224535692997,0.003578003092664954,10,11,38,3887,12.452129211025165,0.00024202573502580093,0.9801346347163968,0.6811650684150512,1977,0.005108630241116911,COMPLETE
255,0.6588101704002695,2025-12-10 16:00:28.809742,2025-12-10 16:00:40.865014,0 days 00:00:12.055272,0.4538035740617954,0.8908927351669402,0.8422635356255261,2.012547298598614,0.0034941402379296115,10,11,37,3883,12.784134362694786,0.000418508064643443,0.9752827688089769,0.6825707033968906,1998,0.005044080017921329,COMPLETE
256,0.6585024763602657,2025-12-10 16:00:40.868761,2025-12-10 16:00:52.999084,0 days 00:00:12.130323,0.4447075920963838,0.875249256333903,0.8592761782958295,1.9292929226979385,0.003923386435017548,10,11,32,3660,9.788255521755131,0.0002409931800098201,0.9809948593474319,0.6688812971158311,1555,0.0050946037093331726,COMPLETE
