game_date,home_team,away_team,target_moneyline_win,model_prob,model_pred,month
2025-02-21,SAS,DET,0,0.60948503,1,2025-02
2025-02-21,DAL,NOP,1,0.622308,1,2025-02
2025-02-21,UTA,OKC,0,0.5043101,1,2025-02
2025-02-21,HOU,MIN,1,0.44866946,0,2025-02
2025-02-22,CHI,PHX,0,0.443485,0,2025-02
2025-02-22,PHI,BKN,0,0.66467375,1,2025-02
2025-02-22,DEN,LAL,0,0.6685488,1,2025-02
2025-02-22,UTA,HOU,1,0.55128837,1,2025-02
2025-02-22,POR,CHA,1,0.71429014,1,2025-02
2025-02-23,ORL,WAS,1,0.641356,1,2025-02
2025-02-23,BOS,NYK,1,0.67436844,1,2025-02
2025-02-23,IND,LAC,1,0.5420478,1,2025-02
2025-02-23,ATL,DET,0,0.61175567,1,2025-02
2025-02-23,GSW,DAL,1,0.5452654,1,2025-02
2025-02-23,CLE,MEM,1,0.6823747,1,2025-02
2025-02-23,MIL,MIA,1,0.68852776,1,2025-02
2025-02-23,NOP,SAS,1,0.606327,1,2025-02
2025-02-23,MIN,OKC,0,0.56451565,1,2025-02
2025-02-23,TOR,PHX,1,0.6226908,1,2025-02
2025-02-24,IND,DEN,0,0.39278644,0,2025-02
2025-02-24,WAS,BKN,1,0.4637966,0,2025-02
2025-02-24,PHI,CHI,0,0.6528804,1,2025-02
2025-02-24,DET,LAC,1,0.32922918,0,2025-02
2025-02-24,ATL,MIA,1,0.47170773,0,2025-02
2025-02-24,SAC,CHA,1,0.56681836,1,2025-02
2025-02-24,OKC,MIN,0,0.5766465,1,2025-02
2025-02-24,UTA,POR,0,0.6548346,1,2025-02
2025-02-25,TOR,BOS,0,0.42240584,0,2025-02
2025-02-25,ORL,CLE,0,0.4434665,0,2025-02
2025-02-25,HOU,MIL,1,0.54037887,1,2025-02
2025-02-25,MEM,PHX,1,0.5832952,1,2025-02
2025-02-25,NOP,SAS,1,0.6068074,1,2025-02
2025-02-25,GSW,CHA,1,0.75189126,1,2025-02
2025-02-25,LAL,DAL,1,0.51623297,1,2025-02
2025-02-26,BKN,OKC,0,0.3586974,0,2025-02
2025-02-26,DET,BOS,1,0.44639364,0,2025-02
2025-02-26,IND,TOR,1,0.6647049,1,2025-02
2025-02-26,NYK,PHI,1,0.5686991,1,2025-02
2025-02-26,MIA,ATL,1,0.7028408,1,2025-02
2025-02-26,CHI,LAC,0,0.42399123,0,2025-02
2025-02-26,UTA,SAC,0,0.49961537,0,2025-02
2025-02-26,HOU,SAS,1,0.5925467,1,2025-02
2025-02-26,WAS,POR,0,0.4571562,0,2025-02
2025-02-27,ORL,GSW,0,0.5060807,1,2025-02
2025-02-27,MIL,DEN,1,0.57999974,1,2025-02
2025-02-27,DAL,CHA,1,0.6045584,1,2025-02
2025-02-27,PHX,NOP,0,0.5727207,1,2025-02
2025-02-27,LAL,MIN,1,0.47526878,0,2025-02
2025-02-28,BOS,CLE,0,0.65120655,1,2025-02
2025-02-28,DET,DEN,0,0.47721145,0,2025-02
2025-02-28,ATL,OKC,0,0.55865645,1,2025-02
2025-02-28,BKN,POR,0,0.5181116,1,2025-02
2025-02-28,MIA,IND,1,0.544238,1,2025-02
2025-02-28,CHI,TOR,1,0.6183228,1,2025-02
2025-02-28,PHX,NOP,1,0.54933715,1,2025-02
2025-02-28,LAL,LAC,1,0.41354215,0,2025-02
2025-02-28,UTA,MIN,1,0.5399684,1,2025-02
2025-02-28,MEM,NYK,0,0.57614404,1,2025-02
2025-03-01,CHA,WAS,0,0.5809592,1,2025-03
2025-03-01,DET,BKN,1,0.53957504,1,2025-03
2025-03-01,HOU,SAC,0,0.5357304,1,2025-03
2025-03-01,MEM,SAS,0,0.59882575,1,2025-03
2025-03-01,PHI,GSW,1,0.48349404,0,2025-03
2025-03-01,DAL,MIL,0,0.46393934,0,2025-03
2025-03-02,ORL,TOR,0,0.6389507,1,2025-03
2025-03-02,CLE,POR,1,0.7005399,1,2025-03
2025-03-02,IND,CHI,1,0.6348664,1,2025-03
2025-03-02,MIA,NYK,0,0.49508935,0,2025-03
2025-03-02,LAL,LAC,1,0.4603172,0,2025-03
2025-03-02,SAS,OKC,0,0.48530924,0,2025-03
2025-03-02,UTA,NOP,0,0.64057285,1,2025-03
2025-03-02,PHX,MIN,0,0.5519163,1,2025-03
2025-03-02,BOS,DEN,1,0.6617964,1,2025-03
2025-03-03,PHI,POR,0,0.72034085,1,2025-03
2025-03-03,CHA,GSW,0,0.39398137,0,2025-03
2025-03-03,MIA,WAS,1,0.6511556,1,2025-03
2025-03-03,MEM,ATL,0,0.6161537,1,2025-03
2025-03-03,OKC,HOU,1,0.58742,1,2025-03
2025-03-03,UTA,DET,0,0.6253769,1,2025-03
2025-03-03,DAL,SAC,0,0.568789,1,2025-03
2025-03-04,IND,HOU,1,0.6867956,1,2025-03
2025-03-04,ORL,TOR,0,0.6180794,1,2025-03
2025-03-04,ATL,MIL,0,0.4652247,0,2025-03
2025-03-04,LAL,NOP,1,0.64042985,1,2025-03
2025-03-04,NYK,GSW,0,0.58321047,1,2025-03
2025-03-04,MIN,PHI,1,0.6454586,1,2025-03
2025-03-04,SAS,BKN,1,0.64716387,1,2025-03
2025-03-04,PHX,LAC,1,0.4210808,0,2025-03
2025-03-04,CHI,CLE,0,0.47168744,0,2025-03
2025-03-05,BOS,POR,1,0.71497375,1,2025-03
2025-03-05,CHA,MIN,0,0.55730295,1,2025-03
2025-03-05,CLE,MIA,1,0.5184453,1,2025-03
2025-03-05,WAS,UTA,1,0.44613117,0,2025-03
2025-03-05,MEM,OKC,0,0.51163673,1,2025-03
2025-03-05,DEN,SAC,1,0.7086349,1,2025-03
2025-03-05,MIL,DAL,1,0.6290915,1,2025-03
2025-03-05,LAC,DET,1,0.647169,1,2025-03
2025-03-06,BOS,PHI,1,0.6314069,1,2025-03
2025-03-06,ATL,IND,1,0.4886795,0,2025-03
2025-03-06,BKN,GSW,0,0.5144081,1,2025-03
2025-03-06,NOP,HOU,0,0.5493356,1,2025-03
2025-03-06,ORL,CHI,0,0.6503877,1,2025-03
2025-03-06,LAL,NYK,1,0.59178585,1,2025-03
2025-03-07,CHA,CLE,0,0.38066438,0,2025-03
2025-03-07,TOR,UTA,1,0.47235706,0,2025-03
2025-03-07,DAL,MEM,0,0.5523217,1,2025-03
2025-03-07,MIA,MIN,0,0.48479503,0,2025-03
2025-03-07,OKC,POR,1,0.69542885,1,2025-03
2025-03-07,DEN,PHX,1,0.6475638,1,2025-03
2025-03-07,SAC,SAS,1,0.544883,1,2025-03
2025-03-07,LAC,NYK,1,0.6929958,1,2025-03
2025-03-08,TOR,WAS,0,0.6089013,1,2025-03
2025-03-08,HOU,NOP,1,0.5785254,1,2025-03
2025-03-08,ATL,IND,1,0.4992219,0,2025-03
2025-03-08,CHA,BKN,1,0.40283558,0,2025-03
2025-03-08,GSW,DET,1,0.66672814,1,2025-03
2025-03-08,MIL,ORL,0,0.7758319,1,2025-03
2025-03-08,BOS,LAL,1,0.6594955,1,2025-03
2025-03-08,MIA,CHI,0,0.5787795,1,2025-03
2025-03-09,OKC,DEN,1,0.5959297,1,2025-03
2025-03-09,NOP,MEM,0,0.4927027,0,2025-03
2025-03-09,DAL,PHX,0,0.5582524,1,2025-03
2025-03-09,MIL,CLE,0,0.5166302,1,2025-03
2025-03-09,MIN,SAS,1,0.6388024,1,2025-03
2025-03-09,LAC,SAC,1,0.6446101,1,2025-03
2025-03-09,POR,DET,0,0.69926417,1,2025-03
2025-03-09,PHI,UTA,1,0.6548688,1,2025-03
2025-03-10,MIA,CHA,0,0.7141485,1,2025-03
2025-03-10,CHI,IND,1,0.44552693,0,2025-03
2025-03-10,ATL,PHI,1,0.59028316,1,2025-03
2025-03-10,BOS,UTA,1,0.7399374,1,2025-03
2025-03-10,BKN,LAL,1,0.4040697,0,2025-03
2025-03-10,TOR,WAS,1,0.6698723,1,2025-03
2025-03-10,OKC,DEN,0,0.6043436,1,2025-03
2025-03-10,SAS,DAL,0,0.39817962,0,2025-03
2025-03-10,GSW,POR,1,0.76238275,1,2025-03
2025-03-10,SAC,NYK,0,0.37439388,0,2025-03
2025-03-10,MEM,PHX,1,0.60375726,1,2025-03
2025-03-10,HOU,ORL,1,0.646192,1,2025-03
2025-03-11,IND,MIL,1,0.46751264,0,2025-03
2025-03-11,NOP,LAC,1,0.55407083,1,2025-03
2025-03-11,CLE,BKN,1,0.7445508,1,2025-03
2025-03-11,DET,WAS,1,0.5944831,1,2025-03
2025-03-12,BOS,OKC,0,0.61825114,1,2025-03
2025-03-12,TOR,PHI,1,0.5517055,1,2025-03
2025-03-12,MIA,LAC,0,0.518984,1,2025-03
2025-03-12,DEN,MIN,0,0.61713195,1,2025-03
2025-03-12,ATL,CHA,1,0.590297,1,2025-03
2025-03-12,POR,NYK,0,0.47528073,0,2025-03
2025-03-12,MEM,UTA,1,0.5572692,1,2025-03
2025-03-12,SAS,DAL,1,0.3988405,0,2025-03
2025-03-12,HOU,PHX,1,0.6060729,1,2025-03
2025-03-13,DET,WAS,0,0.55175006,1,2025-03
2025-03-13,MIL,LAL,1,0.53374493,1,2025-03
2025-03-13,CHI,BKN,1,0.6265537,1,2025-03
2025-03-13,GSW,SAC,1,0.62939596,1,2025-03
2025-03-13,NOP,ORL,0,0.45747644,0,2025-03
2025-03-14,MEM,CLE,0,0.46741244,0,2025-03
2025-03-14,MIA,BOS,0,0.44038928,0,2025-03
2025-03-14,ATL,LAC,0,0.43780774,0,2025-03
2025-03-14,HOU,DAL,1,0.5220262,1,2025-03
2025-03-14,PHI,IND,0,0.6191676,1,2025-03
2025-03-14,UTA,TOR,0,0.6633427,1,2025-03
2025-03-14,SAS,CHA,0,0.56492084,1,2025-03
2025-03-14,DEN,LAL,1,0.7042751,1,2025-03
2025-03-14,PHX,SAC,1,0.6017859,1,2025-03
2025-03-14,MIN,ORL,1,0.7091661,1,2025-03
2025-03-15,DET,OKC,0,0.5541909,1,2025-03
2025-03-15,BKN,BOS,0,0.3721842,0,2025-03
2025-03-15,HOU,CHI,1,0.5943394,1,2025-03
2025-03-15,MEM,MIA,1,0.55664766,1,2025-03
2025-03-15,MIL,IND,1,0.67594516,1,2025-03
2025-03-15,GSW,NYK,1,0.5759815,1,2025-03
2025-03-15,SAS,NOP,1,0.46421668,0,2025-03
2025-03-15,DEN,WAS,0,0.65687037,1,2025-03
2025-03-16,BKN,ATL,1,0.5534992,1,2025-03
2025-03-16,LAC,CHA,1,0.749779,1,2025-03
2025-03-16,DAL,PHI,0,0.57329565,1,2025-03
2025-03-16,LAL,PHX,1,0.62822086,1,2025-03
2025-03-16,POR,TOR,1,0.6555859,1,2025-03
2025-03-16,MIN,UTA,1,0.64849085,1,2025-03
2025-03-16,MIL,OKC,0,0.59036815,1,2025-03
2025-03-16,CLE,ORL,0,0.7125547,1,2025-03
2025-03-17,NOP,DET,0,0.6639585,1,2025-03
2025-03-17,LAL,SAS,1,0.5701865,1,2025-03
2025-03-17,NYK,MIA,1,0.6107338,1,2025-03
2025-03-17,HOU,PHI,1,0.5780383,1,2025-03
2025-03-17,MIN,IND,0,0.573957,1,2025-03
2025-03-17,GSW,DEN,0,0.46737868,0,2025-03
2025-03-17,PHX,TOR,1,0.59651756,1,2025-03
2025-03-17,SAC,MEM,1,0.57508427,1,2025-03
2025-03-17,POR,WAS,1,0.60926825,1,2025-03
2025-03-17,UTA,CHI,0,0.46044448,0,2025-03
2025-03-18,CHA,ATL,0,0.5981998,1,2025-03
2025-03-18,BOS,BKN,1,0.74561954,1,2025-03
2025-03-18,LAC,CLE,1,0.5932849,1,2025-03
2025-03-18,GSW,MIL,1,0.5613323,1,2025-03
2025-03-19,IND,DAL,1,0.6310516,1,2025-03
2025-03-19,ORL,HOU,0,0.5334054,1,2025-03
2025-03-19,MIA,DET,0,0.6579319,1,2025-03
2025-03-19,OKC,PHI,1,0.58947736,1,2025-03
2025-03-19,MIN,NOP,0,0.6279444,1,2025-03
2025-03-19,LAL,DEN,1,0.51057947,1,2025-03
2025-03-19,SAS,NYK,1,0.5495261,1,2025-03
2025-03-19,SAC,CLE,1,0.6279771,1,2025-03
2025-03-19,UTA,WAS,1,0.6908121,1,2025-03
2025-03-19,PHX,CHI,1,0.62145376,1,2025-03
2025-03-19,POR,MEM,1,0.62625,1,2025-03
2025-03-20,LAL,MIL,0,0.5080023,1,2025-03
2025-03-20,GSW,TOR,1,0.67539346,1,2025-03
2025-03-20,CHA,NYK,1,0.4618592,0,2025-03
2025-03-20,IND,BKN,1,0.5930837,1,2025-03
2025-03-20,SAC,CHI,0,0.598667,1,2025-03
2025-03-21,WAS,ORL,0,0.47161645,0,2025-03
2025-03-21,SAS,PHI,1,0.49556896,0,2025-03
2025-03-21,MIA,HOU,0,0.64788806,1,2025-03
2025-03-21,OKC,CHA,1,0.7008947,1,2025-03
2025-03-21,MIN,NOP,1,0.61505,1,2025-03
2025-03-21,PHX,CLE,1,0.51886255,1,2025-03
2025-03-21,UTA,BOS,0,0.43137562,0,2025-03
2025-03-21,POR,DEN,1,0.4981367,0,2025-03
2025-03-21,DAL,DET,1,0.6118077,1,2025-03
2025-03-21,LAC,MEM,1,0.6549258,1,2025-03
2025-03-22,IND,BKN,1,0.6439277,1,2025-03
2025-03-22,ATL,GSW,1,0.53951865,1,2025-03
2025-03-22,NYK,WAS,1,0.7146826,1,2025-03
2025-03-22,SAC,MIL,0,0.43247724,0,2025-03
2025-03-22,LAL,CHI,0,0.67258614,1,2025-03
2025-03-23,DET,NOP,1,0.44094563,0,2025-03
2025-03-23,UTA,CLE,0,0.45749554,0,2025-03
2025-03-23,ATL,PHI,1,0.5167165,1,2025-03
2025-03-23,MIA,CHA,1,0.6824592,1,2025-03
2025-03-23,TOR,SAS,0,0.6178544,1,2025-03
2025-03-23,POR,BOS,0,0.39038754,0,2025-03
2025-03-23,HOU,DEN,0,0.5874496,1,2025-03
2025-03-23,LAC,OKC,0,0.50740755,1,2025-03
2025-03-24,BKN,DAL,0,0.3377418,0,2025-03
2025-03-24,ORL,LAL,1,0.49489003,0,2025-03
2025-03-24,WAS,TOR,0,0.4834993,0,2025-03
2025-03-24,IND,MIN,1,0.473814,0,2025-03
2025-03-24,SAC,BOS,0,0.45734462,0,2025-03
2025-03-24,DEN,CHI,0,0.62431276,1,2025-03
2025-03-24,PHX,MIL,1,0.43185857,0,2025-03
2025-03-24,NOP,PHI,1,0.65310717,1,2025-03
2025-03-25,MIA,GSW,1,0.58948076,1,2025-03
2025-03-25,NYK,DAL,1,0.48738503,0,2025-03
2025-03-25,CHA,ORL,0,0.4586979,0,2025-03
2025-03-25,DET,SAS,1,0.52216524,1,2025-03
2025-03-25,POR,CLE,0,0.4908472,0,2025-03
2025-03-25,SAC,OKC,0,0.506775,1,2025-03
2025-03-25,HOU,ATL,1,0.5816614,1,2025-03
2025-03-25,UTA,MEM,0,0.6129551,1,2025-03
2025-03-26,PHI,WAS,0,0.67610943,1,2025-03
2025-03-26,BKN,TOR,0,0.5680114,1,2025-03
2025-03-26,IND,LAL,0,0.53768605,1,2025-03
2025-03-26,NYK,LAC,0,0.37427288,0,2025-03
2025-03-26,DEN,MIL,1,0.5829829,1,2025-03
2025-03-26,PHX,BOS,0,0.40221414,0,2025-03
2025-03-27,MIA,ATL,1,0.6994212,1,2025-03
2025-03-27,CLE,SAS,1,0.662654,1,2025-03
2025-03-27,WAS,IND,0,0.50956905,1,2025-03
2025-03-27,ORL,DAL,0,0.4837365,0,2025-03
2025-03-27,CHI,LAL,1,0.6163698,1,2025-03
2025-03-27,UTA,HOU,0,0.5412114,1,2025-03
2025-03-27,SAC,POR,1,0.57772136,1,2025-03
2025-03-27,OKC,MEM,1,0.6756873,1,2025-03
2025-03-28,DET,CLE,1,0.44908366,0,2025-03
2025-03-28,BKN,LAC,0,0.4006604,0,2025-03
2025-03-28,TOR,CHA,1,0.684429,1,2025-03
2025-03-28,MIL,NYK,0,0.69064915,1,2025-03
2025-03-28,MIN,PHX,1,0.6259175,1,2025-03
2025-03-28,NOP,GSW,0,0.49779,0,2025-03
2025-03-28,DEN,UTA,1,0.72559255,1,2025-03
2025-03-29,CHI,DAL,0,0.48445982,0,2025-03
2025-03-29,ORL,SAC,1,0.4487285,0,2025-03
2025-03-29,PHI,MIA,0,0.5267932,1,2025-03
2025-03-29,SAS,BOS,0,0.45614684,0,2025-03
2025-03-29,MEM,LAL,0,0.5311289,1,2025-03
2025-03-29,WAS,BKN,0,0.5822421,1,2025-03
2025-03-29,OKC,IND,1,0.5950671,1,2025-03
2025-03-30,CLE,LAC,1,0.5739014,1,2025-03
2025-03-30,NYK,POR,1,0.65426797,1,2025-03
2025-03-30,MIL,ATL,0,0.68441206,1,2025-03
2025-03-30,MIN,DET,1,0.6278364,1,2025-03
2025-03-30,NOP,CHA,1,0.69128025,1,2025-03
2025-03-30,SAS,GSW,0,0.44729987,0,2025-03
2025-03-30,PHI,TOR,0,0.54730654,1,2025-03
2025-03-30,PHX,HOU,0,0.4714139,0,2025-03
2025-03-31,CHA,UTA,1,0.47120214,0,2025-03
2025-03-31,IND,SAC,1,0.64825183,1,2025-03
2025-03-31,ORL,LAC,0,0.4639914,0,2025-03
2025-03-31,WAS,MIA,0,0.3920739,0,2025-03
2025-03-31,MEM,BOS,0,0.40771285,0,2025-03
2025-03-31,OKC,CHI,1,0.69251853,1,2025-03
2025-03-31,DAL,BKN,0,0.7090767,1,2025-03
2025-03-31,LAL,HOU,1,0.67814726,1,2025-03
2025-04-01,SAS,ORL,0,0.615903,1,2025-04
2025-04-01,CHI,TOR,1,0.57189137,1,2025-04
2025-04-01,NYK,PHI,1,0.59634626,1,2025-04
2025-04-01,DEN,MIN,0,0.6384374,1,2025-04
2025-04-01,MEM,GSW,0,0.49605674,0,2025-04
2025-04-01,MIL,PHX,1,0.6819567,1,2025-04
2025-04-01,ATL,POR,0,0.6019933,1,2025-04
2025-04-02,CLE,NYK,1,0.66318494,1,2025-04
2025-04-02,IND,CHA,1,0.6421986,1,2025-04
2025-04-02,WAS,SAC,1,0.4774773,0,2025-04
2025-04-02,BOS,MIA,0,0.67669994,1,2025-04
2025-04-02,HOU,UTA,1,0.604494,1,2025-04
2025-04-02,OKC,DET,1,0.6744919,1,2025-04
2025-04-02,DAL,ATL,1,0.6953502,1,2025-04
2025-04-02,DEN,SAS,0,0.6727903,1,2025-04
2025-04-02,LAC,NOP,1,0.567865,1,2025-04
2025-04-03,MIA,MEM,0,0.5340998,1,2025-04
2025-04-03,PHI,MIL,0,0.41901985,0,2025-04
2025-04-03,TOR,POR,0,0.4725962,0,2025-04
2025-04-03,LAL,GSW,0,0.6227928,1,2025-04
2025-04-03,WAS,ORL,0,0.41068253,0,2025-04
2025-04-03,BKN,MIN,0,0.4098118,0,2025-04
2025-04-04,CHI,POR,1,0.73331416,1,2025-04
2025-04-04,TOR,DET,0,0.5245509,1,2025-04
2025-04-04,CHA,SAC,0,0.5125205,1,2025-04
2025-04-04,IND,UTA,1,0.5768533,1,2025-04
2025-04-04,BOS,PHX,1,0.717523,1,2025-04
2025-04-04,SAS,CLE,0,0.4959003,0,2025-04
2025-04-04,LAL,NOP,1,0.6131011,1,2025-04
2025-04-04,LAC,DAL,1,0.6316418,1,2025-04
2025-04-04,HOU,OKC,1,0.57938135,1,2025-04
2025-04-04,GSW,DEN,1,0.4086409,0,2025-04
2025-04-05,ATL,NYK,0,0.50191134,1,2025-04
2025-04-05,DET,MEM,0,0.33012453,0,2025-04
2025-04-05,PHI,MIN,0,0.53496754,1,2025-04
2025-04-05,MIA,MIL,0,0.5081539,1,2025-04
2025-04-05,LAC,DAL,1,0.649966,1,2025-04
2025-04-06,ATL,UTA,1,0.5350634,1,2025-04
2025-04-06,NOP,MIL,0,0.4969333,0,2025-04
2025-04-06,BKN,TOR,0,0.5591215,1,2025-04
2025-04-06,OKC,LAL,0,0.56392497,1,2025-04
2025-04-06,CHA,CHI,0,0.4872659,0,2025-04
2025-04-06,NYK,PHX,1,0.54527164,1,2025-04
2025-04-06,CLE,SAC,0,0.5620215,1,2025-04
2025-04-06,POR,SAS,1,0.53986955,1,2025-04
2025-04-06,DEN,IND,0,0.72922665,1,2025-04
2025-04-06,BOS,WAS,1,0.7297283,1,2025-04
2025-04-06,GSW,HOU,0,0.6676436,1,2025-04
2025-04-07,DET,SAC,0,0.54560494,1,2025-04
2025-04-07,MIA,PHI,1,0.67445415,1,2025-04
2025-04-08,CHA,MEM,0,0.5054367,1,2025-04
2025-04-08,CLE,CHI,1,0.7204036,1,2025-04
2025-04-08,IND,WAS,1,0.66948646,1,2025-04
2025-04-08,ORL,ATL,1,0.5796701,1,2025-04
2025-04-08,BKN,NOP,1,0.46829888,0,2025-04
2025-04-08,NYK,BOS,0,0.37537175,0,2025-04
2025-04-08,MIL,MIN,1,0.6834349,1,2025-04
2025-04-08,OKC,LAL,1,0.56392497,1,2025-04
2025-04-08,PHX,GSW,0,0.5939237,1,2025-04
2025-04-08,LAC,SAS,1,0.7244872,1,2025-04
2025-04-09,CHI,MIA,1,0.5580516,1,2025-04
2025-04-09,WAS,PHI,0,0.40952978,0,2025-04
2025-04-09,TOR,CHA,1,0.7477238,1,2025-04
2025-04-09,DAL,LAL,0,0.6623802,1,2025-04
2025-04-09,ORL,BOS,1,0.42609674,0,2025-04
2025-04-09,LAC,HOU,1,0.61871123,1,2025-04
2025-04-09,GSW,SAS,0,0.6906831,1,2025-04
2025-04-09,PHX,OKC,0,0.49925652,0,2025-04
2025-04-09,SAC,DEN,0,0.48512882,0,2025-04
2025-04-09,UTA,POR,1,0.6134037,1,2025-04
2025-04-10,DET,NYK,1,0.43744463,0,2025-04
2025-04-10,BKN,ATL,0,0.6218015,1,2025-04
2025-04-10,MIL,NOP,1,0.6782349,1,2025-04
2025-04-10,MEM,MIN,0,0.51977926,1,2025-04
2025-04-10,IND,CLE,1,0.5039664,1,2025-04
2025-04-11,CHI,WAS,1,0.6106901,1,2025-04
2025-04-11,DET,MIL,0,0.35098362,0,2025-04
2025-04-11,IND,ORL,0,0.62636966,1,2025-04
2025-04-11,PHI,ATL,0,0.66552454,1,2025-04
2025-04-11,BOS,CHA,1,0.7561606,1,2025-04
2025-04-11,NYK,CLE,0,0.50196373,1,2025-04
2025-04-11,NOP,MIA,0,0.3574084,0,2025-04
2025-04-11,DAL,TOR,1,0.6220033,1,2025-04
2025-04-11,MIN,BKN,1,0.6696051,1,2025-04
2025-04-11,UTA,OKC,0,0.42527404,0,2025-04
2025-04-11,PHX,SAS,1,0.56084657,1,2025-04
2025-04-11,POR,GSW,0,0.36891267,0,2025-04
2025-04-11,SAC,LAC,0,0.3760637,0,2025-04
2025-04-11,LAL,HOU,1,0.6466125,1,2025-04
2025-04-11,DEN,MEM,1,0.71063584,1,2025-04
2025-04-13,BOS,CHA,1,0.7562553,1,2025-04
2025-04-13,BKN,NYK,0,0.4065318,0,2025-04
2025-04-13,ATL,ORL,1,0.66706914,1,2025-04
2025-04-13,MIA,WAS,0,0.7071029,1,2025-04
2025-04-13,CLE,IND,0,0.66458136,1,2025-04
2025-04-13,HOU,DEN,0,0.56964976,1,2025-04
2025-04-13,MIL,DET,1,0.7437815,1,2025-04
2025-04-13,GSW,LAC,0,0.47982556,0,2025-04
2025-04-13,MEM,DAL,1,0.59108907,1,2025-04
2025-04-13,NOP,OKC,0,0.46507293,0,2025-04
2025-04-13,SAS,TOR,1,0.5709125,1,2025-04
2025-04-13,MIN,UTA,1,0.6609248,1,2025-04
2025-04-13,PHI,CHI,0,0.623921,1,2025-04
2025-04-13,SAC,PHX,1,0.5373618,1,2025-04
2025-04-13,POR,LAL,1,0.46943012,0,2025-04
2025-10-21,OKC,HOU,1,0.6502873,1,2025-10
2025-10-21,LAL,GSW,0,0.6374356,1,2025-10
2025-10-22,BOS,PHI,0,0.6922721,1,2025-10
2025-10-22,NYK,CLE,1,0.49534312,0,2025-10
2025-10-22,POR,MIN,0,0.5370847,1,2025-10
2025-10-22,CHA,BKN,1,0.44635746,0,2025-10
2025-10-22,ORL,MIA,1,0.47407076,0,2025-10
2025-10-22,CHI,DET,1,0.6239184,1,2025-10
2025-10-22,MEM,NOP,1,0.61697644,1,2025-10
2025-10-22,MIL,WAS,1,0.70334774,1,2025-10
2025-10-22,DAL,SAS,0,0.6606482,1,2025-10
2025-10-22,PHX,SAC,1,0.5347239,1,2025-10
2025-10-22,ATL,TOR,0,0.5806536,1,2025-10
2025-10-22,UTA,LAC,1,0.52684194,1,2025-10
2025-10-23,IND,OKC,0,0.54278964,1,2025-10
2025-10-23,GSW,DEN,1,0.46086964,0,2025-10
2025-10-24,NYK,BOS,1,0.36990193,0,2025-10
2025-10-24,HOU,DET,0,0.65357596,1,2025-10
2025-10-24,ORL,ATL,0,0.57154197,1,2025-10
2025-10-24,BKN,CLE,0,0.33408836,0,2025-10
2025-10-24,TOR,MIL,0,0.48092124,0,2025-10
2025-10-24,SAC,UTA,1,0.6344533,1,2025-10
2025-10-24,LAL,MIN,1,0.51400554,1,2025-10
2025-10-24,NOP,SAS,0,0.61886567,1,2025-10
2025-10-24,DAL,WAS,0,0.6679452,1,2025-10
2025-10-24,POR,GSW,1,0.41922262,0,2025-10
2025-10-24,LAC,PHX,1,0.65792364,1,2025-10
2025-10-24,MEM,MIA,0,0.6271385,1,2025-10
2025-10-25,ORL,CHI,0,0.58916616,1,2025-10
2025-10-25,ATL,OKC,0,0.47748053,0,2025-10
2025-10-25,PHI,CHA,1,0.74048275,1,2025-10
2025-10-25,MEM,IND,1,0.57978004,1,2025-10
2025-10-25,DEN,PHX,1,0.71841824,1,2025-10
2025-10-26,CLE,MIL,1,0.68266946,1,2025-10
2025-10-26,SAS,BKN,1,0.66652894,1,2025-10
2025-10-26,DET,BOS,1,0.3770205,0,2025-10
2025-10-26,WAS,CHA,0,0.7115965,1,2025-10
2025-10-26,SAC,LAL,0,0.50603366,1,2025-10
2025-10-26,DAL,TOR,1,0.63253945,1,2025-10
2025-10-26,LAC,POR,1,0.7287803,1,2025-10
2025-10-26,MIN,IND,1,0.66723055,1,2025-10
2025-10-26,MIA,NYK,1,0.4727278,0,2025-10
2025-10-27,HOU,BKN,1,0.586784,1,2025-10
2025-10-27,DET,CLE,0,0.39811754,0,2025-10
2025-10-27,PHI,ORL,1,0.6280097,1,2025-10
2025-10-27,CHI,ATL,1,0.5824453,1,2025-10
2025-10-27,UTA,PHX,1,0.48066264,0,2025-10
2025-10-27,MIN,DEN,0,0.5199053,1,2025-10
2025-10-27,SAS,TOR,1,0.6087901,1,2025-10
2025-10-27,DAL,OKC,0,0.48715237,0,2025-10
2025-10-27,GSW,MEM,1,0.6648167,1,2025-10
2025-10-27,LAL,POR,0,0.626237,1,2025-10
2025-10-27,NOP,BOS,0,0.4372201,0,2025-10
2025-10-28,WAS,PHI,0,0.49237138,0,2025-10
2025-10-28,MIA,CHA,1,0.68713474,1,2025-10
2025-10-28,MIL,NYK,1,0.65370405,1,2025-10
2025-10-28,OKC,SAC,1,0.56815505,1,2025-10
2025-10-28,GSW,LAC,1,0.41801822,0,2025-10
2025-10-29,TOR,HOU,0,0.49914834,0,2025-10
2025-10-29,CHI,SAC,1,0.5787871,1,2025-10
2025-10-29,BOS,CLE,1,0.64384484,1,2025-10
2025-10-29,DET,ORL,1,0.50817454,1,2025-10
2025-10-29,BKN,ATL,0,0.60239077,1,2025-10
2025-10-29,MIN,LAL,0,0.59610623,1,2025-10
2025-10-29,UTA,POR,0,0.6178175,1,2025-10
2025-10-29,PHX,MEM,0,0.50199646,1,2025-10
2025-10-29,DEN,NOP,1,0.68299454,1,2025-10
2025-10-29,DAL,IND,1,0.45368242,0,2025-10
