player,multiplier,date,matchup,team,is_home,inj_diff,inj_abs,shap_diff,shap_abs,shap_elo_int,total_shap,pred_home_win,actual_home_win,correct,abs_shap
Luka Doncic,2.8,2024-12-25,MIN @ DAL,DAL,True,10.415365287442475,19.584634712557524,-0.18492027,-0.022676524,-0.09765699,-0.30525377,0.35989863,0,True,0.30525377
Luka Doncic,2.8,2024-12-27,DAL @ PHX,DAL,False,-4.436229148515931,22.324346525830027,-0.030695574,0.045592207,-0.070839874,-0.055943243,0.5011697,0,False,0.055943243
Luka Doncic,2.8,2024-12-30,DAL @ SAC,DAL,False,-5.041106550046402,24.9588934499536,-0.013152879,0.16542682,-0.016984608,0.13528933,0.7764062,1,True,0.13528933
Luka Doncic,2.8,2025-01-01,DAL @ HOU,DAL,False,-6.417681739154123,23.582318260845877,0.04263522,0.15088499,0.008094873,0.20161508,0.68329614,1,True,0.20161508
Luka Doncic,2.8,2025-01-03,CLE @ DAL,DAL,True,9.522572629197064,20.477427370802936,-0.15880689,-0.06624354,-0.035628524,-0.26067895,0.100430876,0,True,0.26067895
Luka Doncic,2.8,2025-01-06,DAL @ MEM,DAL,False,0.0,30.0,-2.4032954e-05,0.35710296,0.014247787,0.3713267,0.8533509,1,True,0.3713267
Luka Doncic,2.8,2025-01-07,LAL @ DAL,DAL,True,0.0,30.0,0.0037956212,0.45723033,0.024609888,0.48563585,0.63731664,1,True,0.48563585
Luka Doncic,2.8,2025-01-09,POR @ DAL,DAL,True,5.246576561884574,24.753423438115426,0.004696082,0.04599978,-0.035662707,0.015033156,0.8130241,1,True,0.015033156
Luka Doncic,2.8,2025-01-12,DEN @ DAL,DAL,True,0.0,30.0,-0.03096278,0.08100753,0.014275847,0.0643206,0.18463926,0,True,0.0643206
Luka Doncic,2.8,2025-01-14,DEN @ DAL,DAL,True,0.0,30.0,-0.022904886,0.22437386,0.0092204735,0.21068946,0.22972941,0,True,0.21068946
Luka Doncic,2.8,2025-01-15,DAL @ NOP,DAL,False,-1.7377038957088349,28.262296104291167,-0.013346109,0.23067833,-0.0010492435,0.21628298,0.8038641,1,True,0.21628298
Luka Doncic,2.8,2025-01-17,OKC @ DAL,DAL,True,7.052014810904099,22.947985189095903,-0.019073648,0.042197775,-0.037056364,-0.013932237,0.63727367,1,True,0.013932237
Luka Doncic,2.8,2025-01-20,DAL @ CHA,DAL,False,-7.367962973651736,22.632037026348264,0.12183884,0.020357924,0.026803669,0.16900043,0.6714663,1,True,0.16900043
Luka Doncic,2.8,2025-01-22,MIN @ DAL,DAL,True,9.634988079629888,20.36501192037011,-0.22272474,0.03543433,-0.043940667,-0.23123106,0.14536357,0,True,0.23123106
Luka Doncic,2.8,2025-01-23,DAL @ OKC,DAL,False,-6.765394377337124,23.234605622662876,-0.051127456,-0.3554236,-0.06660578,-0.47315684,0.38924876,0,True,0.47315684
Luka Doncic,2.8,2025-01-25,BOS @ DAL,DAL,True,9.314504510206556,20.685495489793446,-0.16709986,0.033484083,-0.013875993,-0.14749177,0.15880801,0,True,0.14749177
Luka Doncic,2.8,2025-01-27,WAS @ DAL,DAL,True,8.390086379156381,21.60991362084362,-0.16659594,0.09201627,-0.03730438,-0.11188404,0.7903492,1,True,0.11188404
Luka Doncic,2.8,2025-01-29,DAL @ NOP,DAL,False,-2.7158204996592037,27.284179500340798,-0.013840895,0.24965176,0.02408265,0.2598935,0.47493878,0,True,0.2598935
Luka Doncic,2.8,2025-01-31,DAL @ DET,DAL,False,-6.496343939216203,23.503656060783797,-0.038601957,0.042160008,-0.0023293353,0.0012287155,0.31663564,1,False,0.0012287155
Joel Embiid,2.6,2024-10-23,MIL @ PHI,PHI,True,-1.5182954907725925,25.72403787152051,-0.036564652,-0.17225008,-0.029011345,-0.23782606,0.20096599,0,True,0.23782606
Joel Embiid,2.6,2024-10-25,PHI @ TOR,PHI,False,-3.851843765662702,23.9091547103002,0.016378304,0.18761976,0.042187702,0.24618576,0.80056655,1,True,0.24618576
Joel Embiid,2.6,2024-10-27,PHI @ IND,PHI,False,-9.168649993747136,15.037092387000778,0.017832808,0.05358763,-0.112539776,-0.041119337,0.42097867,0,True,0.041119337
Joel Embiid,2.6,2024-10-30,DET @ PHI,PHI,True,8.860859405351459,15.344882975396455,-0.15639822,0.00844738,-0.11362809,-0.26157892,0.29380623,0,True,0.26157892
Joel Embiid,2.6,2024-11-02,MEM @ PHI,PHI,True,-0.7744617365144855,24.9802041172624,-0.03877298,-0.08598399,-0.012128977,-0.13688596,0.17888561,0,True,0.13688596
Joel Embiid,2.6,2024-11-04,PHI @ PHX,PHI,False,-7.359891153180957,20.328036500726103,0.03711874,0.09726451,0.0039732186,0.13835648,0.8016145,1,True,0.13835648
Joel Embiid,2.6,2024-11-06,PHI @ LAC,PHI,False,-1.2896783921265094,26.39824926178055,-0.02892588,0.21664122,0.003583584,0.19129892,0.66136354,1,True,0.19129892
