number,value,datetime_start,datetime_complete,duration,params_colsample_bylevel,params_colsample_bynode,params_colsample_bytree,params_gamma,params_learning_rate,params_max_delta_step,params_max_depth,params_min_child_weight,params_n_estimators,params_reg_alpha,params_reg_lambda,params_scale_pos_weight,params_subsample,state
1239,0.5537274197494688,2025-12-12 04:45:18.170907,2025-12-12 04:45:31.085979,0 days 00:00:12.915072,0.5117803570800604,0.5119797130361408,0.5079977283236699,2.937629750823001,0.010873445592409334,9,9,23,2307,10.111953435972389,0.17572779409891126,0.9076503923821665,0.5448496611416274,COMPLETE
1240,0.5525529079112322,2025-12-12 04:45:31.087988,2025-12-12 04:45:43.822521,0 days 00:00:12.734533,0.50003386150523,0.506003917603431,0.5167110777083262,2.8648029636049683,0.01089182457855455,9,9,22,2274,11.267745542455158,0.3922134324026149,0.9000377811131065,0.5344093219672075,COMPLETE
1241,0.553449784972543,2025-12-12 04:45:43.824537,2025-12-12 04:45:58.331964,0 days 00:00:14.507427,0.5057886397383021,0.5060260617893716,0.5075721086920214,2.9384057818660647,0.010427983238322355,9,9,24,2355,10.651818120640836,0.286610313070782,0.9080255921551627,0.556598510107816,COMPLETE
1242,0.5533250729145603,2025-12-12 04:45:58.336003,2025-12-12 04:46:12.056923,0 days 00:00:13.720920,0.5109843865418676,0.5053971793787554,0.5149542621035397,2.9988265592484895,0.010953554127240958,10,9,24,2319,9.729706215814767,0.22449057997424307,0.9000598165410911,0.5402330609219951,COMPLETE
1243,0.5532683967402067,2025-12-12 04:46:12.058940,2025-12-12 04:46:25.185283,0 days 00:00:13.126343,0.5164690485653951,0.5125636403775976,0.5057240588990978,2.866569636485622,0.010502914420397335,9,9,23,2397,10.930824935476688,0.5599842336856676,0.9000005744658235,0.5719889917908882,COMPLETE
1244,0.5538703758597425,2025-12-12 04:46:25.189306,2025-12-12 04:46:38.362832,0 days 00:00:13.173526,0.5058791030866774,0.5124126383313344,0.51708833132864,2.939646856043123,0.01001316640465257,9,9,25,2354,10.372904403269038,0.3574603674694403,0.9040377412414378,0.5271232793067508,COMPLETE
1245,0.5522334790666599,2025-12-12 04:46:38.364840,2025-12-12 04:46:50.317543,0 days 00:00:11.952703,0.5191781900848157,0.5052928011469613,0.5112151758148092,2.999662194408133,0.010365638170401838,9,9,23,2264,11.311642696942943,0.7999839244415656,0.9080759760136886,0.560879856543165,COMPLETE
1246,0.5535587012061001,2025-12-12 04:46:50.321312,2025-12-12 04:47:05.992397,0 days 00:00:15.671085,0.5105505879769672,0.5001853889269173,0.5050272817739215,2.86442824989037,0.011001357795660591,9,9,22,2301,9.534755286802778,0.6408791664366278,0.9000019704542059,0.549827474724017,COMPLETE
1247,0.5544252411192815,2025-12-12 04:47:05.996424,2025-12-12 04:47:18.264839,0 days 00:00:12.268415,0.5060908456046109,0.5132391175659922,0.5112831060965668,2.90117632096009,0.010945166231503257,9,9,24,2214,10.814012516313122,0.1555901210392058,0.9044512575769447,0.5354453565432941,COMPLETE
1248,0.5487026545676891,2025-12-12 04:47:18.268609,2025-12-12 04:47:41.274645,0 days 00:00:23.006036,0.5134515093047689,0.7868929366591915,0.5038951194803996,1.6983839937609835,0.01042549878163257,9,9,22,2394,10.03831104770886,0.4499470089769861,0.9078299474826051,0.564935745275268,COMPLETE
1249,0.5527945225556503,2025-12-12 04:47:41.276655,2025-12-12 04:47:54.563360,0 days 00:00:13.286705,0.5053622727165531,0.5113231304819366,0.5171673663016219,2.868759511577859,0.010413451958990346,9,9,25,2333,11.300178101316858,0.2767507923603816,0.9048530388764311,0.5845985637630132,COMPLETE
1250,0.5541395022691027,2025-12-12 04:47:54.567422,2025-12-12 04:48:09.387196,0 days 00:00:14.819774,0.5183405859204657,0.5066359316257236,0.5154269240486962,2.949483610363075,0.010008647041413334,9,9,23,2267,10.408121914054492,0.37395611380993765,0.9036521773911611,0.5465408011405108,COMPLETE
1251,0.5539951520744066,2025-12-12 04:48:09.390960,2025-12-12 04:48:22.278162,0 days 00:00:12.887202,0.5104166555742815,0.505256755860401,0.5050706007878774,2.940567021612547,0.010920546920282352,9,8,24,2360,10.858496020549453,0.5174469420591061,0.9067954951490077,0.5547835635769451,COMPLETE
1252,0.5531626146123572,2025-12-12 04:48:22.282191,2025-12-12 04:48:35.436644,0 days 00:00:13.154453,0.5192304132951802,0.5126321496110918,0.5106002441226192,2.8563361122935182,0.010959620900840692,10,9,23,2305,11.327031999705182,0.24230879056622973,0.9083477349729191,0.5377613399835768,COMPLETE
1253,0.5544483631162747,2025-12-12 04:48:35.438652,2025-12-12 04:48:48.206926,0 days 00:00:12.768274,0.5051534063570552,0.5059299038285661,0.5148113780115342,2.9117233098871806,0.010001157530723207,9,9,22,2245,9.820091128966244,0.3160723138438936,0.9034125505888873,0.5655759874017285,COMPLETE
1254,0.5529504645914631,2025-12-12 04:48:48.208940,2025-12-12 04:49:03.751667,0 days 00:00:15.542727,0.5004436162464353,0.5044465748574719,0.5077191582474659,2.907126354263466,0.010378301699109782,9,9,22,2210,9.115483428776765,0.30293591528432956,0.9034341939785122,0.5732759199144398,COMPLETE
1255,0.5550809264898998,2025-12-12 04:49:03.753676,2025-12-12 04:49:16.477681,0 days 00:00:12.724005,0.5065733698658423,0.5055147553726035,0.5004494978784747,2.999270865541261,0.010468556959584839,9,9,22,2242,9.543763940497184,0.18837052260133502,0.9038544222077445,0.5663169410494361,COMPLETE
1256,0.5524790598301113,2025-12-12 04:49:16.479691,2025-12-12 04:49:29.093306,0 days 00:00:12.613615,0.5105536994586188,0.5050138278247154,0.500178088753702,2.9442314400237994,0.011036083287545346,9,9,23,2221,9.850574957685426,0.17398730480493257,0.9080264496576181,0.5824817607917722,COMPLETE
1257,0.553915124102538,2025-12-12 04:49:29.095318,2025-12-12 04:49:42.062486,0 days 00:00:12.967168,0.5052154923133739,0.5002430111938844,0.50004261264736,2.9458175166440856,0.010921443312700283,10,9,22,2262,9.424839538940684,0.20886013935391007,0.9036768617359169,0.5698334882802504,COMPLETE
1258,0.5514595256815691,2025-12-12 04:49:42.064495,2025-12-12 04:49:55.165400,0 days 00:00:13.100905,0.5153732535006199,0.5114440059423127,0.5006668951810579,2.992436197331802,0.011079054575943189,9,9,22,2287,9.7205256237885,0.15062708789750423,0.9035194453645922,0.5581637229054112,COMPLETE
1259,0.5472163186365182,2025-12-12 04:49:55.167156,2025-12-12 04:50:07.001489,0 days 00:00:11.834333,0.511519825030405,0.5060329762838531,0.5050134374973182,2.996067976388106,0.05912443504154472,9,9,22,2256,10.142659915976639,0.22145954509792873,0.9771563569182985,0.5514414765320688,COMPLETE
1260,0.5528394240924436,2025-12-12 04:50:07.003501,2025-12-12 04:50:21.180462,0 days 00:00:14.176961,0.5072473522230684,0.5111894751982289,0.5004490877176669,2.945030017116727,0.01043841742814834,9,9,23,2322,9.459805506087445,0.948326009452167,0.900174062589411,0.5636139335528954,COMPLETE
1261,0.5551306096127893,2025-12-12 04:50:21.182485,2025-12-12 04:50:35.464187,0 days 00:00:14.281702,0.5003276777308074,0.5058922062342904,0.5051232422342564,2.997129298329203,0.011008042185852773,9,9,22,2342,10.423970678348574,0.12482561250962167,0.9092633493615571,0.577574892459137,COMPLETE
1262,0.5526967306198531,2025-12-12 04:50:35.467973,2025-12-12 04:50:48.449422,0 days 00:00:12.981449,0.5043627540468546,0.5042375977980336,0.5004510730671273,2.987571566851478,0.011033083455238115,9,8,22,2296,9.221449142040425,0.12659768150033743,0.9096222822950024,0.5724249293274087,COMPLETE
1263,0.5460207524831746,2025-12-12 04:50:48.451434,2025-12-12 04:51:01.350172,0 days 00:00:12.898738,0.5054408957750387,0.5003041797437657,0.5065632837172119,2.9966220702285784,0.08866747857785952,9,9,22,2350,9.143858165168036,0.07877658121004723,0.9075126961295003,0.5674902052640858,COMPLETE
1264,0.5536732258379906,2025-12-12 04:51:01.352186,2025-12-12 04:51:14.120707,0 days 00:00:12.768521,0.5003907447655845,0.5059614399677816,0.5072309491446984,2.996858957359227,0.010477715966414924,9,9,22,2330,10.402283652085346,0.12845190299532744,0.909937455751793,0.5775739489893617,COMPLETE
1265,0.5529930101682365,2025-12-12 04:51:14.122721,2025-12-12 04:51:27.038628,0 days 00:00:12.915907,0.5124821288377214,0.5002861331841061,0.500339495467671,2.950924022372945,0.011078788440844489,9,9,22,2376,10.223977142745719,0.1788515094098117,0.909790991992259,0.5586645128942099,COMPLETE
1266,0.5533589040039997,2025-12-12 04:51:27.040639,2025-12-12 04:51:38.967269,0 days 00:00:11.926630,0.5003638218256207,0.5065099453679291,0.5089289272526123,2.952447043713802,0.018864979908768426,9,9,23,2228,8.99754892269811,0.17091143063088224,0.9096827104792786,0.5850718227379943,COMPLETE
1267,0.5546850467750639,2025-12-12 04:51:38.969278,2025-12-12 04:51:51.683014,0 days 00:00:12.713736,0.5064343116900138,0.5122462881253628,0.5129876460341573,2.9430108244324193,0.010548029224392906,10,9,23,2295,10.684487563568757,0.24437947245922229,0.9000641876006366,0.5779547217540116,COMPLETE
