game_date,matchup,model_prob,edge,kelly_frac,bet_size,won,profit,bankroll,penalty_reason
2023-10-24,LAL @ DEN,0.6294105,0.10541049999999996,0.0776167175,776.167175,True,705.535962075,10705.535962075,No penalty
2023-10-24,PHX @ GSW,0.5956277,0.07162769999999996,0.0527863595,565.1062699342693,False,-565.1062699342693,10140.429692140731,No penalty
2023-10-25,DET @ MIA,0.6601309,0.13613089999999994,0.1001962115,811.2343753712585,True,737.412047212474,10877.841739353205,No penalty
2023-10-25,ATL @ CHA,0.62524563,0.10124562999999998,0.07455553805000002,811.0033437002263,True,737.2020394235058,11615.043778776711,No penalty
2023-10-25,WAS @ IND,0.5736333,0.04963329999999999,0.03662047550000003,425.34842613212027,True,386.64171935409735,12001.685498130808,No penalty
2023-10-25,OKC @ CHI,0.57844186,0.05444185999999995,0.04015476710000001,481.9248859848902,False,-481.9248859848902,11519.760612145918,No penalty
2023-10-25,NOP @ MEM,0.5609798,0.03697980000000001,0.02732015300000005,314.7216224472007,False,-314.7216224472007,11205.038989698716,No penalty
2023-10-25,SAC @ UTA,0.68681335,0.16281334999999997,0.11980781224999998,896.4031191758974,False,-896.4031191758974,10308.63587052282,No penalty
2023-10-25,POR @ LAC,0.70418125,0.18018124999999996,0.13257321875,824.6908696418255,True,749.6440005044194,11058.279871027238,No penalty
2023-10-25,MIN @ TOR,0.64547485,0.12147485000000002,0.08942401475000004,884.6623896821791,True,804.1581122211009,11862.43798324834,No penalty
2023-10-26,PHI @ MIL,0.6661907,0.1421907,0.10465016450000002,948.9950386598672,True,862.6364901418193,12725.07447339016,No penalty
2023-10-27,MIA @ BOS,0.58416325,0.06016325,0.04435998875000003,564.4841604825,True,513.1161018785925,13238.190575268753,No penalty
2023-10-27,DET @ CHA,0.67184454,0.14784454000000002,0.10880573690000006,1059.0552460215001,False,-1059.0552460215001,12179.135329247252,No penalty
2023-10-27,TOR @ CHI,0.6226179,0.09861789999999993,0.07262415649999997,884.499430185931,True,804.0099820390113,12983.145311286264,No penalty
2023-10-27,OKC @ CLE,0.66010976,0.13610975999999997,0.10018067360000002,1038.6516249029012,False,-1038.6516249029012,11944.493686383363,No penalty
2023-10-27,HOU @ SAS,0.6406225,0.11662249999999996,0.08585753749999998,955.5594949106691,True,868.6035808737983,12813.09726725716,No penalty
2023-10-27,LAC @ UTA,0.6569501,0.13295009999999996,0.09785832349999998,1025.0477813805728,True,931.7684332749408,13744.865700532102,No penalty
2023-10-27,ORL @ POR,0.6536757,0.12967569999999995,0.09545163949999999,1099.5892560425682,False,-1099.5892560425682,12645.276444489533,No penalty
2023-10-27,BKN @ DAL,0.67895406,0.15495406,0.11403123410000003,1011.6221155591627,True,919.5645030432789,13564.840947532812,No penalty
2023-10-28,MEM @ WAS,0.6278556,0.10385559999999994,0.07647386599999997,1037.355828932937,True,942.9564485000396,14507.79739603285,No penalty
2023-10-28,UTA @ PHX,0.63120604,0.10720604,0.0789364394,1145.193869979425,True,1040.9812278112975,15548.778623844148,No penalty
2023-10-28,NYK @ NOP,0.62086964,0.09686963999999998,0.07133918540000002,1109.2372009899748,True,1008.2966156998871,16557.075239544036,No penalty
2023-10-28,PHI @ TOR,0.59274834,0.06874833999999996,0.0506700299,838.947497444246,False,-838.947497444246,15718.12774209979,No penalty
2023-10-28,MIA @ MIN,0.63234377,0.10834376999999995,0.07977267095,1253.8770323205931,True,1139.7742223794191,16857.90196447921,No penalty
2023-10-28,IND @ CLE,0.6305062,0.1065062,0.07842205700000002,1322.031348758801,False,-1322.031348758801,15535.870615720409,No penalty
2023-10-29,ATL @ MIL,0.6921591,0.1681591,0.12373693850000002,1242.8696492576328,False,-1242.8696492576328,14293.000966462776,No penalty
2023-10-29,POR @ PHI,0.6135677,0.08956770000000003,0.06597225950000003,942.9415687932335,True,857.1338860330493,15150.134852495825,No penalty
2023-10-29,SAS @ LAC,0.6707275,0.1467275,0.10798471250000005,1212.010788199666,True,1101.7178064734965,16251.852658969321,No penalty
2023-10-30,CHI @ IND,0.6074496,0.08344960000000001,0.06147545600000005,999.0900530549524,False,-999.0900530549524,15252.76260591437,No penalty
2023-10-30,MIA @ MIL,0.64266497,0.11866496999999998,0.08735875295000002,1220.2210084731496,True,1109.180896702093,16361.943502616463,No penalty
2023-10-30,ORL @ LAL,0.6359602,0.11196019999999995,0.08243074699999997,1308.955480209317,True,1189.8405315102693,17551.784034126733,No penalty
2023-10-30,GSW @ NOP,0.6244994,0.10049940000000002,0.07400705900000003,1298.9559165688756,False,-1298.9559165688756,16252.828117557858,No penalty
2023-10-30,POR @ TOR,0.56442314,0.040423140000000024,0.02985100790000004,485.1633005345624,False,-485.1633005345624,15767.664817023295,No penalty
2023-10-31,NYK @ CLE,0.583051,0.059050999999999965,0.04354248500000001,686.5633087802647,False,-686.5633087802647,15081.10150824303,No penalty
2023-10-31,SAS @ PHX,0.60306484,0.07906484000000003,0.05825265740000005,878.5142393743052,False,-878.5142393743052,14202.587268868725,No penalty
2023-10-31,ORL @ LAC,0.72407115,0.20007114999999998,0.14719229525,1136.206981509498,True,1032.8121461921337,15235.39941506086,No penalty
2023-11-01,MIL @ TOR,0.62377083,0.09977082999999998,0.07347156005000002,1119.3685630093792,True,1017.5060237755257,16252.905438836386,No penalty
2023-11-01,IND @ BOS,0.68042475,0.15642475,0.11511219125000004,1300.2324351069108,True,1181.9112835121819,17434.81672234857,No penalty
2023-11-01,BKN @ MIA,0.58657724,0.06257723999999998,0.0461342714,804.3425664780874,False,-804.3425664780874,16630.47415587048,No penalty
2023-11-01,MEM @ UTA,0.698345,0.17434499999999997,0.128283575,1330.4379324696386,True,1209.3680806149014,17839.842236485383,No penalty
2023-11-01,CHA @ HOU,0.57699424,0.05299423999999997,0.03909076639999999,697.3731054793035,True,633.9121528806869,18473.75438936607,No penalty
2023-11-01,SAC @ GSW,0.70099485,0.17699484999999993,0.13023121475,1477.9003511492856,True,1343.4114191947006,19817.16580856077,No penalty
2023-11-01,WAS @ ATL,0.6836457,0.1596457,0.11747958950000002,1585.3732646848616,True,1441.1042975985392,21258.27010615931,No penalty
2023-11-02,DET @ NOP,0.69993234,0.17593234000000002,0.12945026990000003,1700.6616084927448,True,1545.901402119905,22804.171508279214,No penalty
2023-11-02,TOR @ PHI,0.63899726,0.11499725999999999,0.0846629861,1824.333720662337,True,1658.3193520820644,24462.49086036128,No penalty
2023-11-02,SAS @ PHX,0.5978508,0.0738508,0.05442033800000003,1331.2570209427724,False,-1331.2570209427724,23131.233839418506,No penalty
2023-11-02,ORL @ UTA,0.69076383,0.16676382999999995,0.12271141504999997,1850.4987071534806,False,-1850.4987071534806,21280.735132265025,No penalty
2023-11-03,NYK @ MIL,0.7218437,0.19784369999999996,0.14555511949999997,1702.458810581202,True,1547.5350588183126,22828.27019108334,No penalty
2023-11-03,WAS @ MIA,0.6800559,0.15605590000000003,0.11484108650000004,1826.2616152866672,True,1660.0718082955805,24488.341999378918,No penalty
2023-11-03,BKN @ CHI,0.6295191,0.10551909999999998,0.07769653850000002,1902.6594069559117,False,-1902.6594069559117,22585.682592423007,No penalty
2023-11-03,DAL @ DEN,0.5922636,0.06826359999999998,0.050313746000000034,1136.3702971917935,True,1032.9606001473403,23618.643192570347,No penalty
2023-11-03,MEM @ POR,0.67125785,0.14725785000000002,0.10837451975000005,1889.491455405628,True,1717.5477329637158,25336.19092553406,No penalty
2023-11-04,ATL @ NOP,0.58144975,0.057449749999999966,0.04236556624999998,1073.3820751783617,False,-1073.3820751783617,24262.8088503557,No penalty
2023-11-04,UTA @ MIN,0.5840055,0.060005499999999934,0.04424404249999998,1073.4847459445134,True,975.7976340635627,25238.606484419262,No penalty
2023-11-04,CHI @ DEN,0.65510637,0.13110637000000003,0.09650318195000003,2019.088518753541,True,1835.3514635469687,27073.95794796623,No penalty
2023-11-05,CHA @ DAL,0.64469147,0.12069147000000002,0.08884823045000005,2165.9166358372986,True,1968.8182219761045,29042.776169942335,No penalty
2023-11-05,MEM @ POR,0.672834,0.14883400000000002,0.10953299000000005,2323.4220935953867,False,-2323.4220935953867,26719.35407634695,No penalty
2023-11-06,SAS @ IND,0.5779237,0.05392370000000002,0.03977391950000005,1062.733438124622,True,966.0246952552814,27685.37877160223,No penalty
2023-11-06,WAS @ PHI,0.6512035,0.12720350000000002,0.09363457250000003,2214.8303017281787,True,2013.2807442709145,29698.659515873143,No penalty
2023-11-06,LAL @ MIA,0.625392,0.10139199999999993,0.07466311999999997,2217.3945792727777,True,2015.611672558955,31714.2711884321,No penalty
2023-11-06,NOP @ DEN,0.6269075,0.10290749999999993,0.07577701249999995,2403.2127242742076,True,2184.5203663652546,33898.79155479735,No penalty
2023-11-06,ATL @ OKC,0.57358813,0.04958812999999995,0.036587275549999985,1240.2644274273832,True,1127.4003645314913,35026.19191932884,No penalty
2023-11-08,SAS @ NYK,0.5721645,0.04816449999999994,0.0355409075,1244.8626470821139,True,1131.5801461976416,36157.772065526486,No penalty
2023-11-08,WAS @ CHA,0.63188183,0.10788182999999996,0.07943314504999999,2872.125553165803,False,-2872.125553165803,33285.64651236068,No penalty
2023-11-08,MIA @ MEM,0.64478534,0.12078533999999996,0.08891722490000001,2662.8517209888546,False,-2662.8517209888546,30622.794791371827,No penalty
2023-11-08,NOP @ MIN,0.591268,0.067268,0.04958198000000002,1518.3387988899026,True,1380.1699681909215,32002.96475956275,No penalty
2023-11-08,TOR @ DAL,0.6037058,0.07970579999999994,0.05872376299999998,1879.3345178379143,False,-1879.3345178379143,30123.630241724837,No penalty
2023-11-08,GSW @ DEN,0.6835512,0.1595512,0.11741013200000001,2409.890419337987,True,2190.59039117823,32314.220632903067,No penalty
2023-11-08,DET @ MIL,0.7366882,0.2126882,0.156465827,2585.1376506322454,True,2349.8901244247113,34664.11075732778,No penalty
2023-11-10,CHA @ WAS,0.5802518,0.05625179999999996,0.041485073000000025,1438.043165247829,False,-1438.043165247829,33226.06759207995,No penalty
2023-11-10,BKN @ BOS,0.6454066,0.12140660000000003,0.08937385100000005,2658.085407366396,True,2416.199635296054,35642.267227376,No penalty
2023-11-10,MIN @ SAS,0.58971363,0.06571362999999997,0.04843951805000002,1726.494246703404,False,-1726.494246703404,33915.7729806726,No penalty
2023-11-10,LAC @ DAL,0.5702641,0.04626410000000003,0.03414411350000007,1158.0240020923209,True,1052.6438179019196,34968.416798574515,No penalty
2023-11-10,LAL @ PHX,0.58550686,0.06150685999999994,0.04534754209999998,1585.7317529437044,False,-1585.7317529437044,33382.68504563081,No penalty
2023-11-10,OKC @ SAC,0.5893889,0.06538889999999997,0.048200841500000015,1609.0735107288715,True,1462.6478212525442,34845.33286688336,No penalty
2023-11-11,TOR @ BOS,0.63712806,0.11312805999999997,0.08328912409999999,2787.6266293506687,True,2533.952606079758,37379.285472963114,No penalty
2023-11-11,CLE @ GSW,0.6887738,0.16477379999999997,0.121248743,2990.342837837049,False,-2990.342837837049,34388.94263512606,No penalty
2023-11-12,IND @ PHI,0.6749856,0.15098559999999994,0.111114416,2751.115410810085,True,2500.7639084263674,36889.70654355243,No penalty
