date,game,bet_side,bet_team,edge,win_prob,odds_american,odds_decimal,stake,result,pnl,is_favorite,month
2024-12-05,DEN @ CLE,away,DEN,0.29350648266928536,0.6363636255264282,175.0,2.75,100,LOSS,-100.0,False,2024-12
2024-12-05,DAL @ WAS,home,WAS,0.5158743027209023,0.5896656513214111,1200.0,13.0,100,LOSS,-100.0,False,2024-12
2024-12-05,SAC @ MEM,away,SAC,0.11460527976748663,0.5212355256080627,136.0,2.3600000000000003,100,LOSS,-100.0,False,2024-12
2024-12-05,CHI @ SAS,away,CHI,0.1688311579939607,0.6363636255264282,105.0,2.05,100,WIN,99.95999999999998,False,2024-12
2024-12-05,PHX @ NOP,home,NOP,0.12213318378894361,0.5896656513214111,105.0,2.05,100,WIN,99.95999999999998,False,2024-12
2024-12-06,ORL @ PHI,home,PHI,0.1484626979628662,0.5896656513214111,114.0,2.1399999999999997,100,WIN,108.52799999999996,False,2024-12
2024-12-06,MIL @ BOS,away,MIL,0.2956337895139257,0.5620914697647095,260.0,3.6,100,LOSS,-100.0,False,2024-12
2024-12-06,SAC @ SAS,home,SAS,0.28543560339475976,0.5896656513214111,215.0,3.15,100,LOSS,-100.0,False,2024-12
2024-12-06,UTA @ POR,home,POR,0.2513758127164649,0.8028169274330139,-135.0,1.7407407407407407,100,LOSS,-100.0,True,2024-12
2024-12-07,DET @ NYK,away,DET,0.2956337895139257,0.5620914697647095,260.0,3.6,100,WIN,247.51999999999998,False,2024-12
2024-12-07,OKC @ NOP,home,NOP,0.12659918346056126,0.2924528419971466,470.0,5.7,100,LOSS,-100.0,False,2024-12
2024-12-07,DAL @ TOR,home,TOR,0.3374483564211894,0.5896656513214111,280.0,3.8,100,LOSS,-100.0,False,2024-12
2024-12-07,MEM @ BOS,away,MEM,0.2347867558688046,0.5212355256080627,235.0,3.35,100,WIN,223.72,False,2024-12
2024-12-08,CHA @ IND,home,IND,0.7714155838929421,0.8028169274330139,3000.0,31.0,100,LOSS,-100.0,False,2024-12
2024-12-08,CLE @ MIA,away,CLE,0.37356381056827637,0.615384578704834,290.0,3.9,100,LOSS,-100.0,False,2024-12
2024-12-08,DEN @ ATL,home,ATL,0.37770292040359954,0.43790850043296814,1500.0,16.0,100,LOSS,-100.0,False,2024-12
2024-12-08,MEM @ WAS,home,WAS,0.13474053697115007,0.2924528419971466,500.0,6.0,100,LOSS,-100.0,False,2024-12
2024-12-08,MIN @ GSW,away,MIN,0.19671295161882696,0.7075471878051758,-115.0,1.8695652173913042,100,LOSS,-100.0,True,2024-12
2024-12-08,HOU @ LAC,home,LAC,0.1234936531921702,0.47876447439193726,170.0,2.7,100,LOSS,-100.0,False,2024-12
2024-12-08,POR @ LAL,away,POR,0.3439977702493621,0.5620914697647095,340.0,4.4,100,LOSS,-100.0,False,2024-12
2024-12-08,NOP @ SAS,home,SAS,0.20289995329220145,0.8181818127632141,-188.0,1.5319148936170213,100,WIN,50.638297872340424,True,2024-12
2024-12-09,NYK @ TOR,home,TOR,0.20451698275314129,0.47876447439193726,250.0,3.5,100,LOSS,-100.0,False,2024-12
2024-12-10,DAL @ OKC,home,OKC,0.17187658365141634,0.8028169274330139,-192.0,1.5208333333333335,100,WIN,49.58333333333335,True,2024-12
2024-12-11,ATL @ NYK,away,ATL,0.22903663875492475,0.41033434867858887,420.0,5.2,100,WIN,399.84,False,2024-12
2024-12-11,GSW @ HOU,away,GSW,0.2710392512972393,0.7075471878051758,120.0,2.2,100,LOSS,-100.0,False,2024-12
2024-12-12,TOR @ MIA,away,TOR,0.17415426838229434,0.37837839126586914,370.0,4.7,100,LOSS,-100.0,False,2024-12
2024-12-12,DET @ BOS,away,DET,0.3937413014145411,0.5620914697647095,470.0,5.7,100,LOSS,-100.0,False,2024-12
2024-12-13,WAS @ CLE,home,CLE,0.1352941176470589,1.0,-1050.0,1.0952380952380953,100,WIN,9.066666666666677,True,2024-12
2024-12-13,IND @ PHI,away,IND,0.21592378076575552,0.6363636255264282,124.0,2.24,100,WIN,118.04800000000002,False,2024-12
2024-12-13,LAL @ MIN,away,LAL,0.15440336377564134,0.41033434867858887,275.0,3.75,100,LOSS,-100.0,False,2024-12
2024-12-13,BKN @ MEM,away,BKN,0.21033434867858888,0.41033434867858887,380.0,4.8,100,LOSS,-100.0,False,2024-12
2024-12-13,CHA @ CHI,home,CHI,0.13916880324155212,0.8028169274330139,-225.0,1.4444444444444444,100,WIN,42.31111111111111,True,2024-12
2024-12-13,LAC @ DEN,away,LAC,0.1848836497995246,0.5212355256080627,185.0,2.85,100,LOSS,-100.0,False,2024-12
2024-12-13,PHX @ UTA,home,UTA,0.30763617286336126,0.5896656513214111,240.0,3.4,100,LOSS,-100.0,False,2024-12
2024-12-13,SAS @ POR,home,POR,0.17265829236801783,0.5896656513214111,130.0,2.3,100,LOSS,-100.0,False,2024-12
2024-12-15,POR @ PHX,away,POR,0.33310238523179647,0.5212355256080627,410.0,5.1,100,LOSS,-100.0,False,2024-12
2024-12-15,MEM @ LAL,away,MEM,0.11417743364575184,0.7075471878051758,-162.0,1.617283950617284,100,LOSS,-100.0,True,2024-12
2024-12-15,NYK @ ORL,home,ORL,0.11921064376206922,0.3076923191547394,400.0,5.0,100,LOSS,-100.0,False,2024-12
2024-12-15,DAL @ GSW,home,GSW,0.15408914120166334,0.6216216087341309,105.0,2.05,100,LOSS,-100.0,False,2024-12
2024-12-16,MIA @ DET,home,DET,0.12273169677114043,0.47876447439193726,165.0,2.65,100,WIN,157.07999999999998,False,2024-12
2024-12-16,CLE @ BKN,home,BKN,0.16792930376650106,0.3636363744735718,390.0,4.9,100,LOSS,-100.0,False,2024-12
2024-12-16,UTA @ LAC,away,UTA,0.13241360755661252,0.41033434867858887,245.0,3.45,100,LOSS,-100.0,False,2024-12
2024-12-16,DEN @ SAC,away,DEN,0.21640477703768135,0.6990406513214111,-102.0,1.9803921568627452,100,WIN,93.33333333333334,True,2024-12
2024-12-16,PHI @ CHA,home,CHA,0.24680850846426827,0.5896656513214111,175.0,2.75,100,LOSS,-100.0,False,2024-12
2024-12-19,GSW @ MEM,away,GSW,0.16682569342138298,0.615384578704834,114.0,2.1399999999999997,100,LOSS,-100.0,False,2024-12
2024-12-19,UTA @ DET,home,DET,0.31339285714285714,0.65625,175.0,2.75,100,LOSS,-100.0,False,2024-12
2024-12-19,CHA @ WAS,home,WAS,0.18893705387150223,0.5896656513214111,135.0,2.35,100,WIN,128.51999999999998,False,2024-12
2024-12-19,CHI @ BOS,away,CHI,0.4490479915038399,0.5620914697647095,750.0,8.5,100,WIN,714.0,False,2024-12
2024-12-19,NYK @ MIN,away,NYK,0.19985568901849177,0.6363636255264282,120.0,2.2,100,WIN,114.24000000000001,False,2024-12
2024-12-19,LAC @ DAL,away,LAC,0.1471978617127771,0.6363636255264282,-105.0,1.9523809523809523,100,WIN,90.66666666666666,True,2024-12
2024-12-19,IND @ PHX,away,IND,0.29594013426038956,0.615384578704834,200.0,3.0,100,WIN,190.39999999999998,False,2024-12
2024-12-19,DEN @ POR,home,POR,0.11444894218754798,0.3636363744735718,285.0,3.85,100,WIN,271.32,False,2024-12
2024-12-20,CHA @ PHI,away,CHA,0.1464528650343189,0.19718307256698608,1800.0,19.0,100,LOSS,-100.0,False,2024-12
2024-12-20,MIL @ CLE,away,MIL,0.3871761932404044,0.6363636255264282,285.0,3.85,100,LOSS,-100.0,False,2024-12
2024-12-21,UTA @ BKN,home,BKN,0.12378246753246747,0.65625,-125.0,1.8,100,LOSS,-100.0,True,2024-12
2024-12-21,WAS @ MIL,home,MIL,0.17854231343705707,0.9444444179534912,-395.0,1.2531645569620253,100,WIN,24.10126582278481,True,2024-12
2024-12-21,POR @ SAS,away,POR,0.2622535443190045,0.5620914697647095,220.0,3.2,100,LOSS,-100.0,False,2024-12
2024-12-21,BOS @ CHI,home,CHI,0.2695583320827998,0.43790850043296814,470.0,5.7,100,LOSS,-100.0,False,2024-12
2024-12-21,PHI @ CLE,home,CLE,0.1625381174688385,0.9444444179534912,-440.0,1.2272727272727273,100,WIN,21.636363636363637,True,2024-12
2024-12-21,GSW @ MIN,away,GSW,0.13415110532517333,0.5620914697647095,124.0,2.24,100,WIN,118.04800000000002,False,2024-12
2024-12-21,DET @ PHX,away,DET,0.20179108116361832,0.5212355256080627,200.0,3.0,100,WIN,190.39999999999998,False,2024-12
2024-12-21,MEM @ ATL,away,MEM,0.1648036490377801,0.7075471878051758,-130.0,1.7692307692307692,100,WIN,73.23076923076923,True,2024-12
2024-12-21,LAC @ DAL,away,LAC,0.2960646815897609,0.692307710647583,142.0,2.42,100,LOSS,-100.0,False,2024-12
2024-12-22,IND @ SAC,away,IND,0.10827578525508474,0.7075471878051758,-175.0,1.5714285714285714,100,WIN,54.39999999999999,True,2024-12
2024-12-23,HOU @ CHA,home,CHA,0.25707772740398543,0.47876447439193726,325.0,4.25,100,LOSS,-100.0,False,2024-12
2024-12-23,BOS @ ORL,home,ORL,0.10397116660447644,0.2924528419971466,400.0,5.0,100,WIN,380.79999999999995,False,2024-12
2024-12-23,POR @ DAL,away,POR,0.478398277334971,0.615384578704834,600.0,7.0,100,LOSS,-100.0,False,2024-12
2024-12-23,LAC @ MEM,away,LAC,0.30617746175890204,0.615384578704834,210.0,3.1,100,WIN,199.92,False,2024-12
2024-12-23,WAS @ OKC,away,WAS,0.10152621643386618,0.1818181872367859,1100.0,12.0,100,LOSS,-100.0,False,2024-12
2024-12-23,IND @ GSW,away,IND,0.35227636660540873,0.7075471878051758,170.0,2.7,100,WIN,161.84000000000003,False,2024-12
2024-12-23,DET @ LAL,away,DET,0.3000117497178901,0.6363636255264282,185.0,2.85,100,WIN,176.12,False,2024-12
2024-12-23,MIL @ CHI,away,MIL,0.243748825364132,0.692307710647583,114.0,2.1399999999999997,100,WIN,108.52799999999996,False,2024-12
2024-12-25,PHI @ BOS,home,BOS,0.6546454767726162,0.75,900.0,10.0,100,LOSS,-100.0,False,2024-12
2024-12-26,HOU @ NOP,home,NOP,0.15145973069371,0.43790850043296814,235.0,3.35,100,LOSS,-100.0,False,2024-12
2024-12-26,MIA @ ORL,away,MIA,0.32027070162815185,0.5620914697647095,290.0,3.9,100,WIN,276.08,False,2024-12
2024-12-26,CHA @ WAS,home,WAS,0.18893705387150223,0.5896656513214111,135.0,2.35,100,WIN,128.51999999999998,False,2024-12
2024-12-26,CHI @ ATL,away,CHI,0.1659647044082957,0.5212355256080627,170.0,2.7,100,LOSS,-100.0,False,2024-12
2024-12-26,TOR @ MEM,away,TOR,0.23745804465474385,0.41033434867858887,455.0,5.55,100,LOSS,-100.0,False,2024-12
2024-12-26,BKN @ MIL,home,MIL,0.17923004792665131,0.875,-265.0,1.3773584905660377,100,LOSS,-100.0,True,2024-12
2024-12-26,DET @ SAC,away,DET,0.27903270289629584,0.615384578704834,185.0,2.85,100,WIN,176.12,False,2024-12
2024-12-27,GSW @ LAC,away,GSW,0.23109849082789902,0.5620914697647095,190.0,2.9,100,LOSS,-100.0,False,2024-12
2024-12-27,IND @ BOS,away,IND,0.4634873215025832,0.6363636255264282,455.0,5.55,100,LOSS,-100.0,False,2024-12
2024-12-27,SAS @ BKN,home,BKN,0.3232079710706274,0.5896656513214111,260.0,3.6,100,LOSS,-100.0,False,2024-12
2024-12-27,DAL @ PHX,home,PHX,0.2919826912466651,0.8028169274330139,-115.0,1.8695652173913042,100,LOSS,-100.0,True,2024-12
2024-12-27,MIN @ HOU,away,MIN,0.1471978617127771,0.6363636255264282,-105.0,1.9523809523809523,100,WIN,90.66666666666666,True,2024-12
2024-12-28,OKC @ CHA,home,CHA,0.2551780950210913,0.2924528419971466,2500.0,26.0,100,LOSS,-100.0,False,2024-12
2024-12-28,NYK @ WAS,home,WAS,0.2456008081252758,0.43790850043296814,390.0,4.9,100,LOSS,-100.0,False,2024-12
2024-12-28,MIL @ CHI,away,MIL,0.140866595931034,0.692307710647583,-135.0,1.7407407407407407,100,LOSS,-100.0,True,2024-12
2024-12-28,DAL @ POR,home,POR,0.2787165518611736,0.65625,154.0,2.54,100,WIN,146.608,False,2024-12
2024-12-28,PHI @ UTA,home,UTA,0.26469689831689236,0.5896656513214111,195.0,2.95,100,LOSS,-100.0,False,2024-12
2024-12-29,IND @ BOS,away,IND,0.12050692815815384,0.5212355256080627,135.0,2.35,100,WIN,128.51999999999998,False,2024-12
2024-12-29,ATL @ TOR,home,TOR,0.21837852260853985,0.5896656513214111,154.0,2.54,100,LOSS,-100.0,False,2024-12
2024-12-29,MIA @ HOU,away,MIA,0.1250129323843297,0.41033434867858887,230.0,3.3,100,WIN,218.95999999999995,False,2024-12
2024-12-29,MEM @ OKC,away,MEM,0.3945428573898706,0.6363636255264282,290.0,3.9,100,LOSS,-100.0,False,2024-12
2024-12-30,CHI @ CHA,away,CHI,0.1974257303152972,0.7075471878051758,-120.0,1.8333333333333335,100,WIN,79.33333333333334,True,2024-12
2024-12-30,NYK @ WAS,home,WAS,0.3113262219519555,0.43790850043296814,650.0,7.5,100,LOSS,-100.0,False,2024-12
2024-12-30,CLE @ GSW,away,CLE,0.10790841598097345,0.7075471878051758,-166.0,1.6024096385542168,100,WIN,57.34939759036144,True,2024-12
2024-12-30,PHI @ POR,home,POR,0.34704288305406805,0.65625,210.0,3.1,100,LOSS,-100.0,False,2024-12
2024-12-31,LAC @ SAS,away,LAC,0.2519465694809826,0.5212355256080627,250.0,3.5,100,LOSS,-100.0,False,2024-12
2024-12-31,MEM @ PHX,away,MEM,0.2195666959603148,0.5620914697647095,180.0,2.8,100,WIN,171.35999999999996,False,2024-12
2024-12-31,MIN @ OKC,away,MIN,0.37770096907454936,0.692307710647583,205.0,3.05,100,LOSS,-100.0,False,2024-12
2025-01-01,CHI @ WAS,home,WAS,0.11847637975861147,0.43790850043296814,195.0,2.95,100,WIN,185.64000000000001,False,2025-01
2025-01-01,NOP @ MIA,home,MIA,0.193631850239515,0.9444444179534912,-360.0,1.2777777777777777,100,WIN,26.444444444444432,True,2025-01
2025-01-01,ATL @ DEN,away,ATL,0.11987791714331919,0.41033434867858887,230.0,3.3,100,LOSS,-100.0,False,2025-01
2025-01-01,PHI @ SAC,away,PHI,0.10112723173265692,0.41033434867858887,210.0,3.1,100,LOSS,-100.0,False,2025-01
2025-01-02,IND @ MIA,away,IND,0.11353258448125847,0.5620914697647095,114.0,2.1399999999999997,100,WIN,108.52799999999996,False,2025-01
2025-01-02,BOS @ MIN,away,BOS,0.12455454675856914,0.7075471878051758,-155.0,1.6451612903225805,100,WIN,61.41935483870966,True,2025-01
2025-01-02,LAC @ OKC,away,LAC,0.47636362552642825,0.6363636255264282,500.0,6.0,100,LOSS,-100.0,False,2025-01
2025-01-02,PHI @ GSW,home,GSW,0.20944717327358997,0.8028169274330139,-162.0,1.617283950617284,100,WIN,58.76543209876544,True,2025-01
2025-01-02,POR @ LAL,away,POR,0.33759642345608487,0.624045193195343,235.0,3.35,100,LOSS,-100.0,False,2025-01
2025-01-03,CHA @ DET,home,DET,0.1222490481073707,0.8028169274330139,-260.0,1.3846153846153846,100,WIN,36.61538461538461,True,2025-01
2025-01-03,ORL @ TOR,home,TOR,0.13240919008880675,0.5896656513214111,110.0,2.1,100,LOSS,-100.0,False,2025-01
2025-01-03,NYK @ OKC,away,NYK,0.26730396930802575,0.6363636255264282,160.0,2.6,100,LOSS,-100.0,False,2025-01
2025-01-03,MEM @ SAC,away,MEM,0.13415110532517333,0.5620914697647095,124.0,2.24,100,LOSS,-100.0,False,2025-01
2025-01-04,MEM @ GSW,away,MEM,0.21935626657303492,0.6363636255264282,130.0,2.3,100,LOSS,-100.0,False,2025-01
2025-01-04,PHI @ BKN,home,BKN,0.5756568839880059,0.6216216087341309,2000.0,21.0,100,LOSS,-100.0,False,2025-01
2025-01-04,POR @ MIL,away,POR,0.4618857073730055,0.615384578704834,525.0,6.25,100,WIN,499.79999999999995,False,2025-01
2025-01-04,NYK @ CHI,home,CHI,0.2586726723846007,0.5896656513214111,190.0,2.9,100,WIN,180.88,False,2025-01
2025-01-05,CHA @ CLE,away,CHA,0.12339172396647718,0.19718307256698608,1200.0,13.0,100,LOSS,-100.0,False,2025-01
2025-01-05,NOP @ WAS,home,WAS,0.5649742098902002,0.6216216087341309,1600.0,17.0,100,LOSS,-100.0,False,2025-01
2025-01-05,UTA @ ORL,home,ORL,0.1649664601432943,0.8028169274330139,-210.0,1.4761904761904763,100,LOSS,-100.0,True,2025-01
2025-01-05,LAL @ HOU,away,LAL,0.12050692815815384,0.5212355256080627,135.0,2.35,100,LOSS,-100.0,False,2025-01
2025-01-06,IND @ BKN,home,BKN,0.10971172524587758,0.2924528419971466,425.0,5.25,100,LOSS,-100.0,False,2025-01
2025-01-06,POR @ DET,away,POR,0.12088851640616455,0.5620914697647095,114.0,2.1399999999999997,100,LOSS,-100.0,False,2025-01
2025-01-06,MIL @ TOR,home,TOR,0.11846405598852372,0.43790850043296814,200.0,3.0,100,LOSS,-100.0,False,2025-01
2025-01-06,LAC @ MIN,away,LAC,0.18780474024297722,0.6363636255264282,114.0,2.1399999999999997,100,LOSS,-100.0,False,2025-01
2025-01-06,SAS @ CHI,home,CHI,0.16172528688187499,0.5896656513214111,124.0,2.24,100,WIN,118.04800000000002,False,2025-01
2025-01-06,ORL @ NYK,away,ORL,0.21462727797151815,0.41033434867858887,390.0,4.9,100,WIN,371.28000000000003,False,2025-01
2025-01-07,PHX @ CHA,home,CHA,0.32770665359931545,0.5896656513214111,260.0,3.6,100,WIN,247.51999999999998,False,2025-01
2025-01-07,HOU @ WAS,home,WAS,0.2720548418963828,0.43790850043296814,470.0,5.7,100,LOSS,-100.0,False,2025-01
2025-01-07,MIA @ GSW,away,MIA,0.1871675048953795,0.41033434867858887,330.0,4.3,100,WIN,314.15999999999997,False,2025-01
2025-01-07,LAL @ DAL,home,DAL,0.2750589097483775,0.5896656513214111,205.0,3.05,100,WIN,195.15999999999997,False,2025-01
2025-01-07,ATL @ UTA,home,UTA,0.22060599510300866,0.5896656513214111,160.0,2.6,100,LOSS,-100.0,False,2025-01
2025-01-07,BOS @ DEN,home,DEN,0.20451698275314129,0.47876447439193726,250.0,3.5,100,LOSS,-100.0,False,2025-01
2025-01-08,OKC @ CLE,away,OKC,0.1464850830163067,0.6363636255264282,-110.0,1.9090909090909092,100,LOSS,-100.0,True,2025-01
2025-01-08,CHI @ IND,away,CHI,0.21674834612088328,0.5212355256080627,210.0,3.1,100,LOSS,-100.0,False,2025-01
2025-01-08,TOR @ NYK,away,TOR,0.2682782739122337,0.41033434867858887,575.0,6.75,100,LOSS,-100.0,False,2025-01
2025-01-08,POR @ NOP,away,POR,0.2502907265725714,0.7075471878051758,110.0,2.1,100,WIN,104.72000000000001,False,2025-01
2025-01-08,LAC @ DEN,home,DEN,0.1362397005875426,0.47876447439193726,180.0,2.8,100,WIN,171.35999999999996,False,2025-01
2025-01-09,POR @ DAL,away,POR,0.2878439781259135,0.5620914697647095,250.0,3.5,100,LOSS,-100.0,False,2025-01
2025-01-09,ATL @ PHX,away,ATL,0.19626677260354397,0.5212355256080627,195.0,2.95,100,LOSS,-100.0,False,2025-01
2025-01-09,MIA @ UTA,home,UTA,0.253313775512873,0.5896656513214111,185.0,2.85,100,LOSS,-100.0,False,2025-01
2025-01-10,GSW @ IND,away,GSW,0.2995487786201109,0.5212355256080627,325.0,4.25,100,LOSS,-100.0,False,2025-01
2025-01-10,MIL @ ORL,away,MIL,0.17693494290721656,0.7075471878051758,-130.0,1.7692307692307692,100,WIN,73.23076923076923,True,2025-01
2025-01-10,NOP @ PHI,home,PHI,0.11637624946691227,0.8028169274330139,-270.0,1.3703703703703702,100,LOSS,-100.0,True,2025-01
2025-01-10,SAC @ BOS,away,SAC,0.2503343486785889,0.41033434867858887,500.0,6.0,100,WIN,476.0,False,2025-01
2025-01-10,OKC @ NYK,away,OKC,0.1440551243131123,0.7075471878051758,-142.0,1.704225352112676,100,WIN,67.04225352112675,True,2025-01
2025-01-11,TOR @ DET,away,TOR,0.16851358054203128,0.41033434867858887,290.0,3.9,100,LOSS,-100.0,False,2025-01
2025-01-11,UTA @ PHX,away,UTA,0.18104610592962025,0.19718307256698608,6000.0,61.0,100,LOSS,-100.0,False,2025-01
2025-01-11,MIA @ POR,home,POR,0.22060599510300866,0.5896656513214111,160.0,2.6,100,LOSS,-100.0,False,2025-01
2025-01-11,MEM @ MIN,away,MEM,0.17910716429382384,0.6363636255264282,110.0,2.1,100,WIN,104.72000000000001,False,2025-01
2025-01-12,IND @ CLE,away,IND,0.45037975805299774,0.5620914697647095,750.0,8.5,100,WIN,714.0,False,2025-01
2025-01-12,OKC @ WAS,home,WAS,0.26360394168295065,0.2924528419971466,3300.0,34.0,100,LOSS,-100.0,False,2025-01
2025-01-12,BKN @ UTA,home,UTA,0.18623814193908061,0.7692307829856873,-155.0,1.6451612903225805,100,WIN,61.41935483870966,True,2025-01
2025-01-12,CHA @ PHX,home,PHX,0.169966835739368,0.875,-278.0,1.3597122302158273,100,WIN,34.244604316546756,True,2025-01
2025-01-13,MIN @ WAS,home,WAS,0.18074113028543487,0.2924528419971466,750.0,8.5,100,LOSS,-100.0,False,2025-01
2025-01-13,DET @ NYK,away,DET,0.3772352391895613,0.6363636255264282,270.0,3.7,100,WIN,257.03999999999996,False,2025-01
2025-01-13,MIA @ LAC,away,MIA,0.12388557893933072,0.41033434867858887,235.0,3.35,100,LOSS,-100.0,False,2025-01
2025-01-13,MEM @ HOU,away,MEM,0.19985568901849177,0.6363636255264282,120.0,2.2,100,LOSS,-100.0,False,2025-01
2025-01-14,OKC @ PHI,home,PHI,0.21269824077015276,0.2924528419971466,1100.0,12.0,100,LOSS,-100.0,False,2025-01
2025-01-14,PHX @ ATL,home,ATL,0.14110676603796013,0.5896656513214111,114.0,2.1399999999999997,100,WIN,108.52799999999996,False,2025-01
2025-01-14,NOP @ CHI,home,CHI,0.2703493949654814,0.8028169274330139,-125.0,1.8,100,LOSS,-100.0,True,2025-01
2025-01-14,BKN @ POR,home,POR,0.15808774863278097,0.8028169274330139,-205.0,1.4878048780487805,100,LOSS,-100.0,True,2025-01
2025-01-15,DAL @ NOP,home,NOP,0.1388858742837299,0.65625,-118.0,1.847457627118644,100,WIN,80.6779661016949,True,2025-01
2025-01-15,NYK @ PHI,home,PHI,0.21622175344501632,0.43790850043296814,325.0,4.25,100,LOSS,-100.0,False,2025-01
2025-01-15,ATL @ CHI,away,ATL,0.20179108116361832,0.5212355256080627,200.0,3.0,100,WIN,190.39999999999998,False,2025-01
2025-01-15,GSW @ MIN,away,GSW,0.2578614218380581,0.5620914697647095,215.0,3.15,100,WIN,204.67999999999998,False,2025-01
2025-01-15,MIA @ LAL,away,MIA,0.1659647044082957,0.5212355256080627,170.0,2.7,100,LOSS,-100.0,False,2025-01
2025-01-15,MEM @ SAS,away,MEM,0.13548755224471198,0.7075471878051758,-148.0,1.6756756756756757,100,WIN,64.32432432432432,True,2025-01
2025-01-15,CHA @ UTA,home,UTA,0.46029215362861925,0.8028169274330139,180.0,2.8,100,LOSS,-100.0,False,2025-01
2025-01-15,BOS @ TOR,home,TOR,0.24363637447357175,0.3636363744735718,700.0,8.0,100,WIN,666.4,False,2025-01
2025-01-16,CLE @ OKC,away,CLE,0.2589883025217248,0.7075471878051758,114.0,2.1399999999999997,100,LOSS,-100.0,False,2025-01
2025-01-16,PHX @ WAS,home,WAS,0.4840755892096099,0.5896656513214111,800.0,9.0,100,LOSS,-100.0,False,2025-01
2025-01-16,HOU @ SAC,away,HOU,0.12499249655024064,0.5212355256080627,142.0,2.42,100,LOSS,-100.0,False,2025-01
2025-01-16,IND @ DET,home,DET,0.1359073315347944,0.47876447439193726,175.0,2.75,100,LOSS,-100.0,False,2025-01
2025-01-17,ORL @ BOS,away,ORL,0.319324359777368,0.41033434867858887,950.0,10.5,100,LOSS,-100.0,False,2025-01
2025-01-17,MIN @ NYK,away,MIN,0.20842326108689208,0.6363636255264282,124.0,2.24,100,WIN,118.04800000000002,False,2025-01
2025-01-17,TOR @ MIL,away,TOR,0.23266937405929955,0.41033434867858887,440.0,5.4,100,LOSS,-100.0,False,2025-01
2025-01-17,UTA @ NOP,away,UTA,0.23266937405929955,0.41033434867858887,440.0,5.4,100,LOSS,-100.0,False,2025-01
2025-01-17,MEM @ SAS,away,MEM,0.15610607308862678,0.7075471878051758,-135.0,1.7407407407407407,100,WIN,70.51851851851852,True,2025-01
2025-01-17,CHA @ CHI,home,CHI,0.19905995649083608,0.8028169274330139,-170.0,1.5882352941176472,100,LOSS,-100.0,True,2025-01
2025-01-18,ATL @ BOS,away,ATL,0.3685024066370016,0.5212355256080627,520.0,6.2,100,WIN,495.03999999999996,False,2025-01
2025-01-18,HOU @ POR,home,POR,0.2551673836816991,0.43790850043296814,425.0,5.25,100,LOSS,-100.0,False,2025-01
2025-01-19,BKN @ OKC,away,BKN,0.11742847133999222,0.19718307256698608,1100.0,12.0,100,LOSS,-100.0,False,2025-01
2025-01-19,CHI @ POR,home,POR,0.17892654894623228,0.47876447439193726,220.0,3.2,100,WIN,209.44000000000003,False,2025-01
2025-01-19,WAS @ SAC,away,WAS,0.10113787482687309,0.19718307256698608,900.0,10.0,100,LOSS,-100.0,False,2025-01
2025-01-20,UTA @ NOP,away,UTA,0.2222012083023226,0.41033434867858887,410.0,5.1,100,LOSS,-100.0,False,2025-01
2025-01-21,NYK @ BKN,home,BKN,0.28440962910113965,0.43790850043296814,525.0,6.25,100,LOSS,-100.0,False,2025-01
2025-01-21,POR @ MIA,away,POR,0.2927409019521488,0.5212355256080627,320.0,4.2,100,WIN,304.64,False,2025-01
2025-01-22,CLE @ HOU,away,CLE,0.15984017818005047,0.692307710647583,-125.0,1.8,100,LOSS,-100.0,True,2025-01
2025-01-22,DET @ ATL,away,DET,0.16584844070688737,0.5620914697647095,142.0,2.42,100,WIN,135.184,False,2025-01
2025-01-22,MIN @ DAL,away,MIN,0.10379021686299794,0.7075471878051758,-170.0,1.5882352941176472,100,WIN,56.00000000000001,True,2025-01
2025-01-22,PHX @ BKN,home,BKN,0.4421246677148537,0.5896656513214111,550.0,6.5,100,LOSS,-100.0,False,2025-01
2025-01-22,GSW @ SAC,away,GSW,0.23077909407279307,0.5212355256080627,230.0,3.3,100,LOSS,-100.0,False,2025-01
2025-01-22,UTA @ OKC,away,UTA,0.10113787482687309,0.19718307256698608,900.0,10.0,100,LOSS,-100.0,False,2025-01
2025-01-22,BOS @ LAC,home,LAC,0.24977536005670187,0.43790850043296814,410.0,5.1,100,LOSS,-100.0,False,2025-01
2025-01-23,DAL @ OKC,home,OKC,0.11279458630365968,0.9444444179534912,-650.0,1.1538461538461537,100,LOSS,-100.0,True,2025-01
2025-01-23,BOS @ LAL,home,LAL,0.11846405598852372,0.43790850043296814,200.0,3.0,100,WIN,190.39999999999998,False,2025-01
2025-01-23,SAC @ DEN,away,SAC,0.1360868570397929,0.41033434867858887,250.0,3.5,100,LOSS,-100.0,False,2025-01
2025-01-23,POR @ ORL,away,POR,0.37287558997322634,0.692307710647583,195.0,2.95,100,WIN,185.64000000000001,False,2025-01
2025-01-24,POR @ CHA,away,POR,0.1999419370544291,0.5620914697647095,160.0,2.6,100,WIN,152.32,False,2025-01
2025-01-24,CLE @ PHI,home,PHI,0.12265639377074794,0.38461539149284363,260.0,3.6,100,WIN,247.51999999999998,False,2025-01
2025-01-25,BOS @ DAL,home,DAL,0.17167989513724324,0.2924528419971466,680.0,7.8,100,LOSS,-100.0,False,2025-01
