game_id,home_team,away_team,date,season,home_composite_elo,away_composite_elo,off_elo_diff,def_elo_diff,net_fatigue_score,ewma_efg_diff,ewma_pace_diff,ewma_tov_diff,ewma_orb_diff,ewma_vol_3p_diff,injury_impact_diff,injury_shock_diff,star_mismatch,ewma_chaos_home,ewma_foul_synergy_home,total_foul_environment,league_offensive_context,season_progress,pace_efficiency_interaction,projected_possession_margin,three_point_matchup,net_free_throw_advantage,star_power_leverage,offense_vs_defense_matchup,target_spread,target_spread_cover,target_moneyline_win,target_over_under,target_game_total,injury_matchup_advantage,home_score,away_score,actual_spread,total_points,margin_target,margin_bin,game_date,predicted_margin,raw_prob,calibrated_prob,home_ml_odds,away_ml_odds,market_prob,edge,is_favorite,won,stake,profit,raw_edge
22400709,POR,PHX,2025-02-03,2024-25,1579.1176455759028,1430.1019487417084,149.0156968341944,-273.77129781544136,0.1099575399999999,-0.0207302034256278,-1.9106466752423896,0.0059529524974718,0.0490504677417624,-2.6363925111587747,4.202035158545816,2.9544165611762123,1,16.684533170132845,32.103898075252346,56.46977915312292,8.935956897890819,8.939024390243903,52.611924624978656,0.0550034202392342,0.0286842548476758,-0.1258477089121696,4.202035158545816,-10551.830574259691,2,1,1,1,240,-0.0051564337448543,121,119,2,240,2,Tight Win (0 to 5),2025-02-03,8.957111,0.7477560172046784,0.7874632713026445,164,-198,0.3787878787878788,0.4086753925147657,False,True,1.0,1.64,0.36896813841679965
22400714,CHI,MIA,2025-02-04,2024-25,1533.351732547088,1499.865098463048,33.486634084039906,109.07145249235214,0.04324788,0.0015818319880233,4.9599373424009485,-0.007669752018776,0.0339723743486569,2.6417193124333807,-10.791182253254943,-5.878897114228405,-1,14.179539224938832,19.44934590180837,39.77928601050058,8.935956897890819,9.01219512195122,462.7028173076478,0.0263026223298809,0.0392462373605327,-0.1674379396690185,10.791182253254943,20243.031569890667,9,1,1,1,257,0.0215132184463128,133,124,9,257,9,Close Win (5 to 10),2025-02-04,4.116148,0.6204707675027369,0.6291793313069909,145,-175,0.40816326530612246,0.22101606600086843,False,True,1.0,1.45,0.21230750219661443
22400716,POR,IND,2025-02-04,2024-25,1578.1203822598584,1562.6266218657593,15.493760394099128,-232.1310710088344,0.14007959,-0.0315236665117397,-5.256020730459184,-0.0266947370501729,0.0673321422046267,-1.2068542255708508,0.0,0.1680841536474346,0,16.684473210616794,32.4259990889539,56.5439946423339,8.935956897890819,9.024390243902438,845.345827254906,0.0406374051544538,-0.0162389886773889,-0.1338885682490417,0.0,46666.31791530102,23,1,1,1,201,-0.0040178836087882,112,89,23,201,23,Blowout Win (>20),2025-02-04,5.066695,0.6471168254546722,0.6767676767676768,164,-198,0.3787878787878788,0.297979797979798,False,True,1.0,1.64,0.2683289466667934
22400719,ATL,SAS,2025-02-05,2024-25,1516.8745245701075,1453.8969016046613,62.97762296544624,-0.5936995046870379,0.02108114,-0.0089616327800116,1.468893836295308,-0.006099991863143,-0.0073606223741315,-0.9228767587141532,0.0,-11.646928220067991,0,12.938601404935136,31.214651663680907,53.95606961440402,8.935956897890819,9.073170731707316,299.59204321564494,-0.0134606142372745,0.0270088700454522,-0.1120316561550879,0.0,-71.8657314909903,-1,0,0,1,251,0.2784081721725053,125,126,-1,251,-1,Tight Loss (-5 to 0),2025-02-05,6.4917984,0.685715000863337,0.70506454816286,160,-210,0.38461538461538464,0.3204491635474754,False,False,1.0,-1.0,0.3010996162479524
22400718,DET,CLE,2025-02-05,2024-25,1534.5410596548322,1584.4180820278734,-49.8770223730412,65.07865542077275,0.34336428,-0.036975935081343,2.286448307199535,-0.0182052200146856,0.0190500151880151,-11.103327053962676,-4.508137730350779,-1.6189350280294894,0,10.120447202517653,25.07430831902664,47.06708940638275,8.935956897890819,9.109756097560975,21.891129735983668,0.0008447951733294,0.4425366371529863,-0.1136277807986133,-0.0,-1811.2910496666009,-3,0,0,1,233,0.0020613875754561,115,118,-3,233,-3,Tight Loss (-5 to 0),2025-02-05,0.69311935,0.5205955084070127,0.53125,160,-210,0.38461538461538464,0.14663461538461536,False,False,1.0,-1.0,0.1359801237916281
22400738,DET,PHI,2025-02-07,2024-25,1535.3357102841526,1365.2210067533106,170.114703530842,-49.252633274697246,0.1099575399999999,-0.0269672850564189,5.507080481253837,-0.0196431506184772,0.0169582350869175,-5.5100856760967645,0.0,10.227608579531635,0,10.16616031382133,25.713569462269074,49.4626054411272,8.935956897890819,9.292682926829269,1216.0557864150906,-0.0026849155315597,0.2688478479684402,-0.0941745970198904,0.0,-15018.088667207445,13,1,1,1,237,-0.2444807554851242,125,112,13,237,13,Big Win (10 to 20),2025-02-07,9.771356,0.7667295963228145,0.7874632713026445,190,-230,0.3448275862068966,0.4426356850957479,False,True,1.0,1.9,0.4219020101159179
22400736,ATL,MIL,2025-02-07,2024-25,1518.0988929451073,1553.5853766939297,-35.486483748822366,75.75191103378916,0.02108114,-0.0153098847912582,5.409289412523179,-0.0345168048799825,0.0220018437329316,-0.8583406441057804,0.0,0.0931022851119784,0,12.690166717415082,29.07398678956333,53.00055114964006,8.935956897890819,9.329268292682928,542.5772223735803,-0.0125149611470509,0.032414194271531,-0.1077462025596345,0.0,-114.4123209998974,5,1,1,1,225,-0.0022255170233167,115,110,5,225,5,Tight Win (0 to 5),2025-02-07,-0.45192167,0.48656806378177325,0.4848993288590604,114,-135,0.4672897196261682,0.017609609232892176,False,True,1.0,1.14,0.01927834415560503
22400745,CHI,GSW,2025-02-08,2024-25,1529.9401258169355,1561.397066382837,-31.456940565901505,128.82831881924903,0.10887194,0.0420927512640459,-1.7345107230549672,-0.017119113888989,-0.0506554916269796,-3.301819100774644,3.0900427937266226,6.53914458943187,1,14.781671047191129,21.51512414646233,47.462462256460256,8.935956897890819,9.390243902439025,-55.0903059749985,-0.0677746055159685,-0.1078845951754131,-0.1179236860475136,3.0900427937266226,7874.266252257139,-21,0,0,1,243,-0.0998829344811631,111,132,-21,243,-21,Blowout Loss (<-20),2025-02-08,0.3356525,0.5099770505059418,0.513953488372093,205,-250,0.32786885245901637,0.1860846359130766,False,False,1.0,-1.0,0.1821081980469254
22400746,MEM,OKC,2025-02-08,2024-25,1603.1165194716982,1643.766523065712,-40.6500035940137,104.00864496470058,0.35250543,0.0083785744897085,2.7373963354858404,-0.0324363619853739,0.0296817347364914,-3.068223743540166,-3.628406054795079,-7.168950067478788,0,15.547611180533575,26.11949150186486,49.784183648478646,8.935956897890819,9.402439024390244,-118.0160634926051,-0.0027546272488824,-0.1274994151543971,-0.145526088360856,-0.0,4689.155533802258,-13,0,0,1,237,0.1418785264056933,112,125,-13,237,-13,Big Loss (-20 to -10),2025-02-08,2.019206,0.5598001124497798,0.5486935866983375,100,-120,0.5,0.048693586698337454,False,False,1.0,-1.0,0.059800112449779785
22400748,NYK,BOS,2025-02-08,2024-25,1522.7409449578872,1570.6629201605608,-47.92197520267359,175.57069713007354,0.01890994,-0.0143521537875948,3.1408285463631387,-0.0045391931290284,0.0906108150363903,-14.159871664413618,7.129708358611749,2.643574713012228,0,16.332025199137526,23.51211028262093,44.90909270213836,8.935956897890819,9.46341463414634,-280.499917045845,0.0860716219073619,0.6919059994684026,-0.1282834045247801,0.0,13581.345868135291,-27,0,0,1,235,-0.0052488701094066,104,131,-27,235,-27,Blowout Loss (<-20),2025-02-08,-1.992527,0.44098417815440816,0.4015748031496063,154,-185,0.3937007874015748,0.007874015748031482,False,False,1.0,-1.0,0.04728339075283333
22400760,MIL,GSW,2025-02-10,2024-25,1551.4135955992338,1577.9940430750146,-26.58044747578083,137.68870423670364,-0.1924303,0.0209913610065791,-0.7152691293718476,0.0098690229494549,-0.0538491645806077,-3.11262977709557,0.0,-3.932401393598422,0,18.23282107109392,21.002573184968988,47.69927375920806,8.935956897890819,9.573170731707316,-28.44920134356198,-0.0439801416311528,-0.1222682215651506,-0.1268559123547671,0.0,16645.71073487358,-14,0,0,1,236,0.0940001229125766,111,125,-14,236,-14,Big Loss (-20 to -10),2025-02-10,-1.2592204,0.4626214562380777,0.4451939291736931,220,-270,0.3125,0.1326939291736931,False,False,1.0,-1.0,0.1501214562380777
22400765,IND,NYK,2025-02-11,2024-25,1566.6361255160407,1514.6334955855286,52.00262993051206,66.80766635778309,0.04216228,0.0018868941610175,0.0214643885614407,-0.0027292020579385,-0.0524147134130238,6.059883113262263,-1.5452868785816314,2.377316167902696,0,17.76560641565014,26.92462759205747,52.54177420343177,8.935956897890819,9.646341463414634,1.5071025996498475,-0.0551439154709623,-0.1146324904333937,-0.0735373806069743,-0.0,10562.08550416326,-13,0,0,1,243,-0.0693859121397789,115,128,-13,243,-13,Big Loss (-20 to -10),2025-02-11,5.190044,0.6505254619754304,0.6767676767676768,110,-130,0.47619047619047616,0.20057720057720063,False,False,1.0,-1.0,0.1743349857849542
